9618001,0.0,0.0,url,site url,suspici url,url classif
784343,0.25,0.25,graph,cluster graph,graph cluster,graph cluster graph
4504437,0.0,0.0,file,document,document repositori,similar file
1141080,0.25,0.3333333333333333,high dimension,dimension space,dimension curs,high dimension space
4766160,0.0,0.0,mcsc problem,set problem,cover problem,mcsc instanc
782673,0.25,0.16666666666666666,curv,curv data,curv cluster,curv align
9261711,0.25,0.25,graph mine,graph pls,pattern mine,graph data
9701993,0.0,0.0,visual,visual layout,visual templat,visual paradigm
1167595,0.0,0.0,servic,system,anomali detect,faulti servic
4721679,0.0,0.0,data stream,stream data,cluster stream,stream cluster
4249633,0.25,0.25,dea model,model combin,dea model combin,classifi
10105197,0.5,0.4,network,affili network,social network,network generat
1167574,0.25,0.14285714285714285,space system,spacecraft anomali,telemetri data,anomali detect
211492,0.0,0.0,comput,user,cooper,effect cooper
10284571,0.25,0.25,search,search log,engin search,search engin
6383098,0.0,0.0,spacecraft,data,data on-board,data mine
802275,0.3333333333333333,0.5,time seri,pattern,similar pattern
1028607,0.25,0.2,support vector,vector machin,support vector machin,scalabl support vector
9251891,0.25,0.25,surviv,data,surviv analysi,privacy-preserv data
19409,0.0,0.0,data,seri data,data analysi,time-seri data
551996,0.0,0.0,cluster algorithm,data cluster,clope,data cluster algorithm
9605734,0.25,0.25,bounc rate,search advertis,high bounc rate,poor advertis
1195189,0.25,0.3333333333333333,graph,graph mine,graph databas,dens graph
9060690,0.0,0.0,anomali,anomali pattern,anomali detector,local anomali
95427,0.25,0.3333333333333333,data,stream data,concept drift,train data
3918474,0.25,0.16666666666666666,cascad,cascad adaboost,cascad classif,cascad linear
3906628,0.25,0.2,correl cluster,cluster correl,cluster correl cluster,correl cluster correl
4413738,0.25,0.25,network,network structur,network statist,network structur index
380155,0.25,0.25,criteria,split criteria,new criteria,data
3785570,0.25,0.25,gene,inform gene,gene express,microarray gene
10236111,0.25,0.5,anova test,snp-pair anova test,permut test,single-snp anova test
1370349,0.0,0.0,custom,custom pattern,wireless custom,custom inform
35018,0.25,0.25,frequent itemset,error-toler frequent itemset,itemset definit,frequent itemset definit
683762,0.0,0.0,onlin discuss,consum product,onlin forum,onlin discuss weblog
252249,0.0,0.0,spatio-tempor pattern,spatio-tempor episod,spatial object,framework
4002392,0.25,0.5,multipl tree,tree algorithm,use multipl tree,multipl tree algorithm
4774319,0.0,0.0,sequenti pattern,pattern mine,sequenti pattern mine,pattern discoveri
13194551,0.25,0.25,column,matrix decomposit,nonneg matrix,cur decomposit
285082,0.25,0.2,social network,network model,influenc problem,network process
4685648,0.25,0.16666666666666666,movi,movi search,movi databas,internet movi
9953918,0.0,0.0,user behavior,bt,mapreduc,hadoop mapreduc
4016160,0.5,0.6666666666666666,causal model,granger causal,graphic model,granger causal model
4980157,0.25,0.16666666666666666,syslog,dynam syslog,syslog mine,syslog monitor
54393,0.0,0.0,privaci,privaci breach,privaci preserv privaci,associ rule
736839,0.0,0.0,gene,gene cluster,coher gene,coher gene cluster
762867,0.25,0.25,entiti resolut,real-world entiti,entiti resolut strategi,query-tim entiti
10193735,0.0,0.0,domain,sourc domain,domain distribut,target domain
402058,0.25,0.5,anomali detect,detect anomali,detect anomali detect,anomali detect anomali
11981864,0.25,0.3333333333333333,media content,traffic,new content,media schedul
431266,0.0,0.0,social,social network,social interact,inform
9111641,0.5,0.6666666666666666,learn,transfer learn,data,learn problem
679710,0.0,0.0,parafac,languag,lsa,same languag
3780602,0.25,0.25,risk pattern,optim risk,relat risk,mine risk
285080,0.25,0.16666666666666666,network,social network,network valu,market
3929140,0.5,0.6666666666666666,kernel trick,distanc function,kernel trick task,good distanc
783980,0.25,0.25,support envelop,associ pattern,support lattic,support boundari
9151050,0.25,0.2,data stream,stream data,tree mine,close tree
10837037,0.25,0.2,graph,biolog network,rule,second graph
154991,0.0,0.0,word sens,cluster,similar cluster,cluster algorithm
419557,0.0,0.0,entiti extract,extract entiti,entiti extract entiti,extract entiti extract
1317160,0.0,0.0,custom,custom behavior,custom valuat,transient custom
1220729,0.0,0.0,segment algorithm,sequenc segment,differ segment,sequenc segment algorithm
11470328,0.5,0.6666666666666666,link predict,social network,start link,start link predict
682495,0.0,0.0,sequenti pattern,pattern mine,sequenti pattern mine,new pattern
4738341,0.0,0.0,issu,support issu,common issu,call
10186200,0.25,0.16666666666666666,node,dissimilar measur,distanc,commute-tim distanc
3748056,0.0,0.0,protocol,privat protocol,kernel,classif protocol
10275752,0.0,0.0,advertis,keyword advertis,onlin advertis,advertis platform
681489,0.25,0.3333333333333333,gene,gene select,redund gene,discrimin gene
10269043,0.25,0.25,onlin forum,forum onlin,forum onlin forum,onlin forum onlin
429539,0.0,0.0,frequent itemset,problem,maxim frequent,mine problem
11134936,0.25,0.16666666666666666,folksonomi,folksonomi learn,accur folksonomi,metadata
10940984,0.25,0.3333333333333333,influenc,influenc spread,network influenc,influenc maxim
4713024,0.0,0.0,outlier,test outlier,detect outlier,outlier detect
55062,1.0,0.6,learn,adapt resampl,activ learn
9692779,0.0,0.0,entiti,wikipedia entiti,entiti catalog,entiti assign
369247,0.25,0.16666666666666666,fraud,fraud detect,audit strategi,methodolog
105378,0.0,0.0,long pattern,first generat,depth first,depth first generat
286972,0.0,0.0,fractal dimens,dataset
5228328,0.0,0.0,expens reimburs,reimburs expens,reimburs expens reimburs,expens reimburs expens
9997445,0.5,1.0,team,team format,team format problem,social network
1094028,0.25,0.125,itemset,optim itemset,entropi,joint entropi
10010518,0.0,0.0,patent,patent rank patent,patent rate,patent data
9125701,0.25,0.14285714285714285,network,academ network,public,social network
3951829,0.25,0.25,correl,window correl,data,seri data
646294,0.0,0.0,data mine,data set,interact data,mine cross-graph
9678724,0.25,0.16666666666666666,kalman filter,parallel algorithm,switch kalman,switch kalman filter
1110787,0.0,0.0,web recommend,web user,recommend system,entropi web
9632155,0.0,0.0,bbm,petabyt data,bbm out-perform,model
9274894,0.0,0.0,label,label qualiti,multipl label,train label
9485675,0.25,0.25,transfer,domain transfer,transfer learn,model
425828,0.0,0.0,weight,weight associ,signific weight,weight downward
8749,0.0,0.0,monitor,activ monitor,interest chang,behavior
9135998,0.0,0.0,titl,succinct titl,good titl,appropri titl
532497,0.0,0.0,graph,bipartit graph,graph co-partit,bipartit graph co-partit
10351682,0.0,0.0,data,data object,high-dimension data,data set
11539451,0.25,0.3333333333333333,neighbor queri,social network,queri friend,graph
3858841,0.0,0.0,miner,miner class,rock,miner composit
11213575,0.25,0.3333333333333333,topic model,onlin topic,dynam topic,onlin topic model
13502551,0.25,0.2,bipartit graph,queri,queri log,regular framework
510141,0.0,0.0,right student,data mine,target
9050379,0.25,0.5,qed,design,quasi-experiment design,causal knowledg
10224533,0.25,0.5,credit,discriminatori rule,credit approv,classif rule
433612,0.0,0.0,markov blanket,algorithm,local algorithm,variabl
231724,0.25,0.2,classifi,adversari,adversari classif,spam detect
147245,0.25,0.25,data stream,stream data,data stream data,stream data stream
4916705,0.25,0.25,cluster,cluster algorithm,data cluster,spectral cluster
11270958,0.0,0.0,wikipedia concept,wikipedia categori,document,document cluster
7833205,0.0,0.0,infer,model infer,infer detect infer,effici infer
938622,0.0,0.0,price,ticket price,price data,price chang price
9972873,0.0,0.0,time seri,seri shapelet,time seri shapelet,seri primit
565512,0.25,0.25,campaign,campaign plan,market campaign,campaign object
4609403,0.0,0.0,subset,data,entropi,interest subset
13222302,0.0,0.0,taxi driver,locat trace,sequenc,coach driver
7176671,0.5,0.5,wikipedia,inform extract,infobox,self-supervis inform extract
1342241,0.0,0.0,rule rule,rule queri,rule rule queri,rule mine
10017791,0.25,0.3333333333333333,recommend tag,tag recommend,tag recommend tag,recommend tag recommend
252243,0.0,0.0,text,theme,text mine,tempor text
1364573,0.25,0.16666666666666666,usag scenario,softwar system,softwar requir,function requir
10489135,0.25,0.25,approxim algorithm,approxim guarante,approxim factor,factor approxim
11536257,0.5,0.6666666666666666,featur,featur select,field featur,structur learn
3950072,0.0,0.0,pattern,iter pattern,mine pattern,pattern mine
4511305,0.0,0.0,user session,user behavior,new user,page
10843923,0.25,0.25,object,object classif,web object,web classif
3920459,0.0,0.0,dissimilar matric,dissimilar data,dissimilar matrix,pairwis dissimilar
9412373,0.0,0.0,queri,queri decomposit,topic queri,origin queri
10843921,0.0,0.0,train data,data classif,train data classif,qualiti train data
379299,0.25,0.3333333333333333,cluster,subspac cluster,gene cluster,cluster algorithm
774603,0.0,0.0,opsm cluster,gene,gene express,opsm subspac
10837032,0.25,0.25,dataflow,dataflow implement,netflix prize,dataflow solut
1473866,0.0,0.0,similar measur,string similar,text similar,string similar measur
9663908,0.0,0.0,step size,optim,optim converg,convex optim
5097759,0.0,0.0,canonic,canonic solut,databas record,canon record
3816158,0.0,0.0,solver,convex solver,risk,differ
3788999,0.0,0.0,document,text document,document similar,document databas
10655059,0.0,0.0,aspect rate,aspect opinion,latent aspect,topic aspect
3961369,0.25,0.25,recod,local recod,global recod,recod method
9167777,0.0,0.0,itemset,itemset pattern,restor error,frequent itemset
9611024,0.0,0.0,rank loss,rank criteria,loss learn,rank loss learn
10285045,0.25,0.3333333333333333,forum,forum site,web forum,various forum
1049322,0.25,0.2,decis tree,tree decis,tree decis tree,decis tree decis
10597102,0.0,0.0,diffus network,inform diffus,diffus inform,inform diffus network
14058457,0.25,0.25,link predict,network link,new link,network link predict
558466,0.0,0.0,decis tree,tree construct,classif,visual classif
2341962,0.25,0.2,grid,spars grid,grid point,grid combin
3869373,0.0,0.0,softwar test,test softwar,test softwar test,softwar test softwar
878023,0.0,0.0,road,gps data,road model,mine gps data
10078748,0.0,0.0,influenc,social influenc,influenc analysi,influenc propag
9942600,0.0,0.0,model,text network,entiti,topic model
275061,0.25,0.16666666666666666,viral market,network,market fund,market plan
3908215,0.25,0.3333333333333333,parallel coordin,coordin visual,data,parallel coordin visual
5446340,0.5,0.3333333333333333,concept drift,data,data stream,stream data
13066434,0.0,0.0,sphere,dimension sphere,geodes distanc,algorithm
13035191,0.0,0.0,news,news page,news bodi,news extract news
4700797,0.0,0.0,sampl algorithm,point,accuraci guarante,distanc
720941,0.25,0.2,infer,collect infer,infer techniqu,tradit infer
5014927,0.25,0.2,kernel,kernel learn,kernel discrimin,kernel matrix
239095,0.25,0.3333333333333333,support vector,vector machin,support vector machin,proxim support vector
3852549,0.25,0.2,compar corpora,text corpora,compar text,differ languag
4100505,0.25,0.16666666666666666,blog communiti,communiti factor,communiti extract,communiti graph
6259100,0.0,0.0,itemset,itemset pattern,frequent itemset,frequent itemset pattern
11804378,0.25,0.3333333333333333,regress problem,data mine,regress method,decis tree
4818705,0.25,0.25,time seri,seri discret,symbol time,time seri discret
120497,0.5,0.2857142857142857,vmf distribut,data,mixtur,direct data
3792033,0.25,0.1,data mine,rapid prototyp,mine task,data mine task
10181044,0.0,0.0,bgp updat,mine bgp,autom bgp,bgp updat analysi
1522729,0.0,0.0,bayesian network,lossless dataset,dataset compress,lossless dataset compress
9757313,0.5,0.5,web graph,social network,compress,larg network
9944671,0.0,0.0,brand,brand audienc,brand advertis,on-lin brand
13808584,0.25,0.3333333333333333,human,human mobil,human movement,human motion
4886672,0.25,0.16666666666666666,system grid,grid system,netbatch system,system grid system
11394822,0.0,0.0,friend group,contact,suggest friend,friend suggest
1071109,0.25,0.3333333333333333,graph,frequent graph,relat graph,graph theori
435078,0.0,0.0,cluster,cluster algorithm,cluster approach,document cluster
4697802,0.25,0.25,approxim algorithm,discrep,statist,discrep region
15380,0.25,0.3333333333333333,web usag,web user,web usag mine,web object
9194903,0.0,0.0,ccf,train,hybrid train,train strategi
10038011,0.0,0.0,rock art,petroglyph rock,petroglyph rock art,mine
9284044,0.0,0.0,factor model,neighborhood model,model recommend,factor model recommend
4469535,0.0,0.0,secur,secur dealer,secur industri,secur fraud
10095848,0.25,0.3333333333333333,node label,network,collect label,label acquisit
1288009,0.0,0.0,technic critiqu,system,such system,system concept
60813,0.25,0.25,cluster,semi-supervis cluster,constraint,cluster distort
1094423,0.0,0.0,prototyp system,system leila,prototyp system leila,text pattern
5143105,0.0,0.0,metric learn,kernel learn,naml,data
4398213,0.0,0.0,random dataset,swap random,random method,swap random dataset
10508839,0.0,0.0,softwar defect,softwar vendor,enterpris softwar,softwar product
5329968,0.25,0.25,nested,row,segment nested,dataset
9101741,0.25,0.25,exampl,posit exampl,unlabel exampl,negat exampl
464109,0.25,0.25,alpha seed,support vector,vector machin,support vector machin
4046,0.0,0.0,probabl estim,two-class probabl,multiclass probabl,accur probabl
5005014,0.0,0.0,drug safeti,safeti data,drug safeti data,report
4056131,0.0,0.0,random detect,lexicon random,lexicon random detect,detect techniqu
852338,0.0,0.0,mlc,mlc group,real mlc,mlc case
11142969,0.0,0.0,news articl,news data,news domain,real news
10757352,0.25,0.25,insur claim,health insur,health insur claim,insur compani
9617212,0.0,0.0,gibb sampl,sampl method,sampl scheme,fast sampl
9336615,0.0,0.0,label,differ label,multipl label,subspac
1092205,0.0,0.0,model,space,ensembl,storag space
10346388,0.5,0.5,naiv bay,logist regress,model,bay principl
280213,0.0,0.0,data set,kdd,larg data,uci kdd
9942032,0.25,0.25,influenc,influenc spread,influenc maxim,network influenc
4031511,0.25,0.25,decis tree,optim tree,optim decis tree,tree learner
3769919,0.0,0.0,queri node,subgraph,connect subgraph,intermedi node
9521135,0.25,0.25,cluster,cluster data,spectral cluster,cluster accuraci
9403280,0.0,0.0,artist,potenti artist,queri,queri string
125023,0.0,0.0,altern,roc,roc represent,cost
3568707,0.25,0.3333333333333333,featur,featur redund,redund featur,featur select
524910,0.25,0.16666666666666666,outlier,detect outlier,outlier detect,outlier detect outlier
1009607,0.25,0.3333333333333333,distanc measur,invari distanc,invari distanc measur,rotat invari
1186368,0.0,0.0,plagiar,plagiar detect,detect plagiar,plagiar detect plagiar
813130,0.0,0.0,quantil estim,increment quantil estim,massiv track
