9050379,0.25,0.5,qed,quasi-experiment design,causal knowledg,knowledg research
10224533,0.25,0.5,discriminatori rule,classif rule,associ rule,discriminatori classif rule
433612,0.0,0.0,variabl,algorithm,local algorithm,sound algorithm
231724,0.25,0.2,classifi,adversari,detect domain,spam detect
147245,0.25,0.25,stream data,data stream,data stream data,stream data stream
4916705,0.25,0.25,cluster algorithm,data cluster,data cluster algorithm,spectral cluster
11270958,0.25,0.3333333333333333,document,document cluster,text document,document represent
7833205,0.25,0.2,infer,model infer,detect infer,infer detect
938622,0.0,0.0,price,price data,ticket price,price chang price
9972873,0.0,0.0,time seri,seri shapelet,time seri shapelet,time seri primit
565512,0.0,0.0,model,campaign plan,campaign object,specif campaign
4609403,0.0,0.0,data,subset,binari data,real data
13222302,0.0,0.0,locat trace,recommend system,transport system,mobil recommend
7176671,0.5,0.5,wikipedia,inform extract,recal,infobox
1342241,0.0,0.0,rule rule,rule queri,rule rule queri,rule mine
10017791,0.0,0.0,method,recommend method,method rtf,tf method
252243,0.0,0.0,text,text mine,tempor text,text inform
1364573,0.25,0.16666666666666666,softwar system,scenario,softwar requir,usag scenario
10489135,0.25,0.25,approxim algorithm,dynam communiti,social network,dynam network
11536257,0.5,0.6666666666666666,featur,structur learn,featur select,new featur
3950072,0.0,0.0,iter pattern,pattern mine,mine pattern,pattern mine pattern
4511305,0.0,0.0,model,user session,markov model,new model
10843923,0.25,0.25,web object,object classif,web classif,web object classif
3920459,0.25,0.25,cluster,dissimilar matric,cluster hierarchi,cluster algorithm
9412373,0.0,0.0,queri,queri decomposit,topic queri,origin queri
10843921,0.0,0.0,train data,data classif,qualiti train data,data sourc
379299,0.25,0.3333333333333333,cluster,subspac cluster,cluster algorithm,gene cluster
774603,0.0,0.0,gene,opsm cluster,gene express,massiv gene
10837032,0.5,0.5,dataflow,dataflow implement,co-clust,implement co-clust
1473866,0.0,0.0,similar measur,text similar,string similar,text similar measur
9663908,0.25,0.2,logist regress,optim,step size,classif method
5097759,0.0,0.0,canonic,databas record,canon record,represent
3816158,0.0,0.0,solver,differ regular,problem,differ estim
3788999,0.0,0.0,document,text document,document databas,method
10655059,0.0,0.0,aspect rate,aspect opinion,review rate,latent aspect
3961369,0.0,0.0,anonym,anonym data,recod method,global recod
9167777,0.0,0.0,itemset,frequent itemset,itemset pattern,approach
9611024,0.0,0.0,learn,structur learn,rank criteria,loss learn
10285045,0.25,0.3333333333333333,forum,web forum,forum site,page
1049322,0.25,0.2,decis tree,tree decis,tree decis tree,decis tree decis
10597102,0.0,0.0,network,diffus network,inform diffus network,diffus inform
14058457,0.25,0.25,link predict,new predict,new link,new link predict
558466,0.0,0.0,decis tree,tree construct,decis tree construct,visual classif
2341962,0.25,0.2,grid,spars grid,grid point,grid combin
3869373,0.0,0.0,softwar test,test softwar,test softwar test,softwar test softwar
878023,0.0,0.0,gps data,mine gps,mine gps data,road model
10078748,0.25,0.16666666666666666,social influenc,social network,influenc analysi,topic-level influenc
9942600,0.0,0.0,entiti,interest entiti,relationship,model
275061,0.25,0.16666666666666666,network,viral market,data,custom
3908215,0.0,0.0,data,data mine,parallel coordin,pattern
5446340,0.5,0.3333333333333333,data,stream data,data stream,concept drift
13066434,0.0,0.0,algorithm,algorithm framework,dimension sphere,mds variant
13035191,0.0,0.0,news,news page,extract news,news extract
4700797,0.0,0.0,sampl algorithm,data set,point,state-of-the-art algorithm
720941,0.25,0.2,collect infer,tradit infer,infer techniqu,collect infer techniqu
5014927,0.25,0.2,kernel,kernel learn,kernel method,kernel discrimin
239095,0.0,0.0,linear,linear proxim,svm classifi,proxim svm
3852549,0.25,0.2,differ languag,compar corpora,compar text,text document
4100505,0.25,0.16666666666666666,communiti,blog communiti,communiti factor,communiti extract
6259100,0.0,0.0,itemset,itemset pattern,frequent itemset,summar itemset
11804378,0.0,0.0,regress problem,regress method,nonparametr regress,linear regress
4818705,0.25,0.25,time seri,seri discret,symbol time,time seri discret
120497,0.25,0.14285714285714285,distribut,data,vmf distribut,direct data
3792033,0.25,0.1,rapid prototyp,data mine,new method,yale
10181044,0.0,0.0,bgp,bgp updat,mine bgp,autom bgp
1522729,0.0,0.0,bayesian network,compress,dataset compress,lossless dataset compress
9757313,0.5,0.5,social network,web graph,compress,larg network
9944671,0.25,0.2,network,brand,brand audienc,social network
13808584,0.5,0.6666666666666666,social network,human,human movement,human mobil
4886672,0.25,0.16666666666666666,system,system grid,grid system,system grid system
11394822,0.0,0.0,friend group,user,contact,implicit group
1071109,0.25,0.3333333333333333,graph,frequent graph,relat graph,graph theori
435078,0.0,0.0,cluster algorithm,initi algorithm,cluster approach,document cluster
4697802,0.0,0.0,algorithm,approxim algorithm,method,stream algorithm
15380,0.0,0.0,web user,web usag,web object,web user session
9194903,0.0,0.0,user inform,social data,train,hybrid train
10038011,0.0,0.0,data mine,rock art,petroglyph rock,studi
9284044,0.0,0.0,model,factor model,user,neighborhood model
4469535,0.0,0.0,techniqu,relat dataset,pre-process techniqu,format techniqu
10095848,0.25,0.3333333333333333,node label,collect label,label acquisit,label inform
1288009,0.0,0.0,system,technic critiqu,such system,mine system
60813,0.25,0.25,cluster,semi-supervis cluster,cluster distort,differ cluster
1094423,0.25,0.25,text pattern,pattern match,relat,semant relat
5143105,0.0,0.0,metric learn,data,kernel learn,kernel function
4398213,0.0,0.0,random dataset,swap random,mine result,random method
10508839,0.0,0.0,softwar defect,softwar vendor,enterpris softwar,softwar product
5329968,0.25,0.25,dataset,nested,larg dataset,row
9101741,0.25,0.25,posit exampl,unlabel exampl,negat exampl,set
464109,0.0,0.0,seed,alpha seed,vector machin,support vector
4046,0.0,0.0,probabl estim,two-class probabl,multiclass probabl,two-class probabl estim
5005014,0.0,0.0,drug safeti,safeti data,data mine,drug safeti data
4056131,0.0,0.0,detect,detect techniqu,random detect,near-replica detect
852338,0.0,0.0,data,data mine,data communiti,generat problem
11142969,0.25,0.3333333333333333,news,news articl,news data,news domain
10757352,0.25,0.25,insur claim,health insur,health insur claim,typic insur
9617212,0.25,0.3333333333333333,sampl,gibb sampl,sampl method,sampl scheme
9336615,0.0,0.0,problem,label,classif problem,such problem
1092205,0.0,0.0,space,classifi,storag space,mani classifi
10346388,0.5,0.5,logist regress,model,naiv bay,hybrid model
280213,0.0,0.0,data,data set,larg data,data mine
9942032,0.5,0.5,influenc,influenc spread,influenc maxim,heurist algorithm
4031511,0.25,0.25,decis tree,optim tree,tree learner,optim decis tree
3769919,0.0,0.0,queri node,intermedi node,connect subgraph,multi-sourc queri node
9521135,0.25,0.25,spectral cluster,cluster data,cluster accuraci,k-mean cluster
9403280,0.0,0.0,artist,potenti artist,queri,queri string
125023,0.0,0.0,cost,roc represent,altern
3568707,0.25,0.3333333333333333,featur,featur select,featur redund,redund featur
524910,0.25,0.16666666666666666,outlier,outlier detect,detect outlier,outlier detect outlier
1009607,0.25,0.3333333333333333,such transform,rotat,rotat invari,data
1186368,0.0,0.0,plagiar,detect plagiar,plagiar detect,plagiar detect plagiar
813130,0.0,0.0,quantil estim,increment quantil,increment quantil estim,massiv track
4270261,0.25,0.25,data mine,multimod data,multimod data mine,mine problem
58630,0.5,0.5,cluster,model-bas cluster,hierarch cluster,non-parametr cluster
4794787,0.25,0.2,discoveri process,knowledg discoveri,knowledg discoveri process,discoveri system
902409,0.0,0.0,patient record,clinic data,cancer patient,cancer patient record
11980488,0.25,0.2,classif,base classif,classif algorithm,graph classif
434661,0.25,0.3333333333333333,period pattern,asynchron period,asynchron period pattern,time seri
980627,0.0,0.0,workflow model,probabilist workflow model,normat workflow model,mine workflow model
27107,0.25,0.16666666666666666,transact data,model,model techniqu,retail transact data
9479071,0.5,0.2,data,learn,activ learn,semi-supervis learn
1225233,0.25,0.25,nomogram,model visual,visual techniqu,visual support
303639,0.25,0.16666666666666666,cluster model,cluster algorithm,mixtur model,overlap cluster
4738342,0.25,0.2,class distribut,method,test,cost quantif
9662316,0.25,0.2,social,network,network connect,social media
9389455,0.0,0.0,page,page level,web page,train page
552094,0.25,0.25,attack,attack profil,item rate,shill attack
9965882,0.0,0.0,error estim,algorithm,learn algorithm,algorithm learn
4740231,0.25,0.3333333333333333,system,enterpris system,various system,new system
3744882,0.0,0.0,data mine,web data,web data mine,scalabl data
10005232,0.25,0.16666666666666666,featur,featur select,featur group,dens featur
4306370,0.0,0.0,individu,close-knit individu,risk,algorithm
11669627,0.0,0.0,binari classif,classif algorithm,binari classif algorithm,binari classifi
9133885,0.0,0.0,relat,factor relat,multipl relat,matrix factor relat
1209092,0.0,0.0,cluster solut,combin solut,multipl cluster,multipl cluster solut
794717,0.0,0.0,redescript mine,set,object set,data mine
303682,0.5,0.4,cluster,model-bas cluster,correspond cluster,cluster tree
10001128,0.0,0.0,product,sentenc,problem entiti,compar sentenc
5133167,0.0,0.0,evalu object,controversi object,deviat,evalu data
510197,0.0,0.0,regress model,mixtur,trajectori,trajectori cluster
89079,0.25,0.2,seri motif,time seri,time seri motif,motif discoveri
5169771,0.25,0.25,seri motif,time seri,time seri motif,motif discoveri
11482753,0.25,0.25,domain,sourc domain,domain adapt,target domain
9683909,0.25,0.25,pattern,frequent pattern,pattern mine,discrimin pattern
329505,0.0,0.0,mine correl,mine quantit,quantit correl,mine quantit correl
524908,0.25,0.25,outlier,object,outlier comput,the object
14987,0.0,0.0,data,data stream,mine data,medium data
14125260,0.0,0.0,stochast,stochast gradient,algorithm,matrix factor
9419452,0.25,0.5,partial label,label data,label learn,partial label data
10201372,0.0,0.0,model,supervis model,base model,other model
2353166,0.25,0.125,test data,vlsi test,ic test,vlsi test data
676107,0.25,0.25,vector machin,support vector,support vector machin,machin classifi
9729483,0.0,0.0,network,heterogen network,inform network,network schema
13755742,0.25,0.3333333333333333,communiti inform,network data,communiti outlier,inform network
698383,0.0,0.0,data,chang data,seri data,data sourc
4711482,0.0,0.0,ida data,data set,test data,data sourc
13755977,0.5,0.6666666666666666,network,inform network,classif,rank
9109385,0.0,0.0,transact data,data mine,such data,data subject
4604920,0.25,0.5,cube,quotient cube,data cube,cube cell
1239715,0.0,0.0,decis,cost-sensit decis,decis make,learn decis
3859887,0.5,0.5,pattern,frequent pattern,semant pattern,pattern annot
10164574,0.25,0.3333333333333333,entiti,entiti identif,document,entiti attribut
10201458,0.25,0.16666666666666666,data,data set,real-valu data,such data
14051997,0.0,0.0,spine,model,algorithm,network
9642833,0.0,0.0,data mine,mine algorithm,seri data,mine time
340719,0.25,0.25,revis,extract rule,inform extract,inform extract rule
925579,0.0,0.0,related measur,kernel,analysi measur,neumann kernel
10561862,0.5,0.4,heap,graph mine,heap dump,memori leak
460977,0.25,0.125,associ rule,data,rule discoveri,microarray data
9624095,0.25,0.3333333333333333,queri aspect,search queri,broad queri,latent queri
959147,0.25,0.3333333333333333,pattern,contrast pattern,such pattern,pattern use
9621454,0.0,0.0,biolog figur,literatur figur,caption figur,biolog inform
4422616,0.0,0.0,pattern,sourc pattern,data mine,mine algorithm
997055,0.25,0.3333333333333333,pattern,itemset pattern,frequent pattern,pattern generat
13809567,0.5,0.16666666666666666,featur,featur select,cox featur,predict
663987,0.0,0.0,indic,climat indic,other indic,known indic
1167659,0.25,0.16666666666666666,rule,rule weight,comprehens rule,rule valid
11279489,0.0,0.0,experi,experi infrastructur,user experi,experiment
4882089,0.25,0.25,episod,frequent episod,episod discoveri,frequent episod discoveri
10925003,0.25,0.3333333333333333,network,pattern,communic network,social network
10971362,0.25,0.16666666666666666,softwar,softwar system,softwar behavior,approach softwar
3809174,0.25,0.2,linear classifi,algorithm,rule,linear support
9727373,0.25,0.25,probabilist frequent,frequent itemset,itemset mine,probabilist frequent itemset
10151654,0.25,0.16666666666666666,data,data center,seri data,data mine
5070260,0.0,0.0,space complex,time complex,synopsi space,synopsi space complex
