510197,omega,0.4999999999998635, 0.5000000000001364,phi,0.31349681866535745, 0.31560641930784267, 0.05439927353661508, 0.31649748849018483,count precision recall f1 iter,0,0.0,0.0,0,2,['trajectori cluster', 'regress model', 'mixtur']
89079,omega,0.5, 0.5,phi,0.29242082018310067, 0.29356277792280006, 0.12063249444823546, 0.29338390744586373,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,0,['mine problem', 'import time', 'data mine', 'poor scalabl']
5169771,omega,0.5, 0.5,phi,0.25440565071124693, 0.25718516189087864, 0.23121154631882795, 0.25719764107904636,count precision recall f1 iter,1,0.25,0.25,0.25,1,['seri motif', 'motif discoveri', 'such motif', 'time seri']
11482753,omega,0.5, 0.5,phi,0.25714778206809574, 0.2577372200754845, 0.2271895403783355, 0.2579254574780844,count precision recall f1 iter,1,0.25,0.25,0.25,1,['domain adapt', 'target domain', 'sourc domain', 'adapt method']
9683909,omega,0.5, 0.5,phi,0.2536342925709279, 0.2538141496598261, 0.23866676841934756, 0.2538847893498984,count precision recall f1 iter,0,0.0,0.0,0,1,['pattern mine', 'whole dataset', 'support pattern', 'pattern algorithm']
329505,omega,0.5, 0.5,phi,0.25687889393261987, 0.25722033198270855, 0.228789604379894, 0.25711116970477754,count precision recall f1 iter,2,0.5,0.5,0.5,1,['correl pattern', 'mine correl', 'mine associ', 'mutual inform']
524908,omega,0.5, 0.49999999999999994,phi,0.256531026387881, 0.25797084439642737, 0.22744818938476832, 0.2580499398309233,count precision recall f1 iter,0,0.0,0.0,0,1,['distance-bas outlier', 'outlier comput', 'memori capac', 'mutual distanc']
14987,omega,0.5, 0.5,phi,0.26237122522849926, 0.263480302814258, 0.21071112117752636, 0.2634373507797164,count precision recall f1 iter,0,0.0,0.0,0,1,['data stream', 'tree algorithm', 'mine data', 'medium data']
14125260,omega,0.5, 0.5,phi,0.24898614647971257, 0.2513195828656214, 0.24817661429148022, 0.2515176563631858,count precision recall f1 iter,0,0.0,0.0,0,1,['gradient descent', 'matrix factor', 'dsgd implement', 'optim algorithm']
9419452,omega,0.5, 0.5,phi,0.2510646678765363, 0.25192429092556773, 0.24499791286157085, 0.252013128336325,count precision recall f1 iter,0,0.0,0.0,0,1,['label learn', 'label inform', 'correct label', 'possibl label']
10201372,omega,0.5, 0.5,phi,0.25165879554349485, 0.2516164891956548, 0.24490816336133064, 0.25181655189951985,count precision recall f1 iter,0,0.0,0.0,0,1,['inform sourc', 'supervis learn', 'base model', 'supervis model']
2353166,omega,0.5, 0.49999999999999994,phi,0.2515324343596555, 0.252344755430529, 0.24344600034675642, 0.25267680986305907,count precision recall f1 iter,1,0.25,0.125,0.16666666666666666,1,['vlsi test', 'ic test', 'test data', 'mine ic']
676107,omega,0.49999999999999994, 0.5,phi,0.2542029002572333, 0.25439248503364986, 0.2365011765191374, 0.25490343818997935,count precision recall f1 iter,1,0.25,0.25,0.25,1,['support vector', 'machin classifi', 'vector machin', 'data select']
9729483,omega,0.5, 0.49999999999999994,phi,0.2601725922926754, 0.26068812300636635, 0.21842637029586773, 0.2607129144050904,count precision recall f1 iter,0,0.0,0.0,0,1,['inform network', 'star network', 'network schema', 'inform cluster']
13755742,omega,0.5, 0.49999999999999994,phi,0.25019431345676374, 0.2501508491507752, 0.24912474282411046, 0.25053009456835057,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['inform network', 'model network', 'social network', 'network data']
698383,omega,0.5, 0.5,phi,0.2662744185107256, 0.2670876247394959, 0.19975991031372958, 0.2668780464360489,count precision recall f1 iter,0,0.0,0.0,0,1,['time seri', 'chang point', 'seri data', 'work outlier']
4711482,omega,0.5, 0.5,phi,0.2500010636729162, 0.25075401423151256, 0.24831423093598423, 0.250930691159587,count precision recall f1 iter,0,0.0,0.0,0,1,['ida data', 'test data', 'applic domain', 'data set']
13755977,omega,0.5, 0.5,phi,0.2518851683495444, 0.2522446355684247, 0.2433602668145413, 0.2525099292674897,count precision recall f1 iter,0,0.0,0.0,0,1,['network analysi', 'inform network', 'network data', 'such network']
9109385,omega,0.5, 0.5,phi,0.25479524049852587, 0.2546872507875822, 0.23559253094326912, 0.25492497777062295,count precision recall f1 iter,0,0.0,0.0,0,1,['anonym transact', 'anonym method', 'tradit anonym', 'data subject']
4604920,omega,0.5, 0.49999999999999994,phi,0.25226765900717524, 0.25299608953602265, 0.24129074745790488, 0.2534455039988971,count precision recall f1 iter,1,0.25,0.5,0.3333333333333333,1,['cube cell', 'data cube', 'quotient cube', 'cube pre-comput']
1239715,omega,0.5, 0.49999999999999994,phi,0.2598857269532787, 0.260383574447017, 0.21931136850758712, 0.2604193300921173,count precision recall f1 iter,0,0.0,0.0,0,1,['reinforc learn', 'data mine', 'promot data', 'donat data']
3859887,omega,0.5, 0.5,phi,0.25855355699944166, 0.25920126153582596, 0.22306721355543796, 0.2591779679092943,count precision recall f1 iter,1,0.25,0.25,0.25,1,['pattern annot', 'pattern mine', 'synonym pattern', 'similar pattern']
10164574,omega,0.4999999158605984, 0.5000000841394016,phi,0.25979387356262884, 0.2635665822539982, 0.2131756302370754, 0.26346391394629753,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,2,['entiti', 'entiti identif', 'person entiti', 'entiti attribut']
10201458,omega,0.5, 0.5,phi,0.2528023172304948, 0.2529873786800471, 0.240835263457047, 0.2533750406324111,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['data set', 'associ analysi', 'pattern mine', 'analysi approach']
14051997,omega,0.5, 0.5,phi,0.24843852493524618, 0.25088010469673067, 0.2495797352210931, 0.25110163514693,count precision recall f1 iter,0,0.0,0.0,0,1,['past propag', 'sparsifi model', 'independent-cascad model', 'dynamic-program algorithm']
9642833,omega,0.5, 0.5,phi,0.25804571272557925, 0.2592109836178327, 0.22362440797509123, 0.259118895681497,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['time seri', 'mine time', 'seri data', 'massiv dataset']
340719,omega,0.499999999996801, 0.500000000003199,phi,0.26071237634688665, 0.2582930730331238, 0.21839798986771947, 0.2625965607522701,count precision recall f1 iter,1,0.25,0.25,0.25,4,['approxim inform', 'inform extract', 'explicit bias', 'extract rule']
925579,omega,0.5, 0.5,phi,0.2555438635895779, 0.2581071755032831, 0.22831936944448497, 0.2580295914626539,count precision recall f1 iter,0,0.0,0.0,0,1,['neumann kernel', 'kernel method', 'diffus kernel', 'related measur']
10561862,omega,0.5, 0.49999999999999994,phi,0.25157663381618384, 0.25539512606409703, 0.2377531702528091, 0.25527506986691,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,1,['memori leak', 'dump memori', 'potenti memori', 'heap dump']
460977,omega,0.5, 0.5,phi,0.26225319350653226, 0.2629529049835054, 0.2119943080347605, 0.2627995934752018,count precision recall f1 iter,2,0.5,0.25,0.3333333333333333,1,['associ rule', 'rule group', 'sever rule', 'rule discoveri']
9624095,omega,0.5, 0.49999999999999994,phi,0.2582893708354347, 0.26008372141726077, 0.2218153631723503, 0.2598115445749544,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['queri aspect', 'broad queri', 'queri reformul', 'such queri']
959147,omega,0.49999999999999994, 0.5,phi,0.2590229605839627, 0.25986985652153294, 0.22100740866058355, 0.2600997742339208,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['diagram pattern', 'contrast pattern', 'pattern use', 'such pattern']
9621454,omega,0.5, 0.49999999999999994,phi,0.25471627204899644, 0.255176422658793, 0.23481303298722386, 0.25529427230498686,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['topic model', 'caption text', 'biolog figur', 'literatur figur']
4422616,omega,0.5, 0.5,phi,0.25177158685721307, 0.25176232847921814, 0.24430678043196968, 0.25215930423159916,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['rank aggreg', 'hedg algorithm', 'aggreg techniqu', 'rank inform']
997055,omega,0.5, 0.5,phi,0.2870580993451139, 0.28810946490244893, 0.13682261682078956, 0.2880098189316475,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['itemset pattern', 'frequent pattern', 'compact summar', 'qualiti measur']
13809567,omega,0.5, 0.5,phi,0.25160707022697004, 0.25303856619224047, 0.24170279919316828, 0.25365156438762104,count precision recall f1 iter,0,0.0,0.0,0,1,['cox featur', 'cox model', 'other diseas', 'cox proport']
663987,omega,0.5, 0.5,phi,0.2611263703783437, 0.26337355423890646, 0.2121529599481407, 0.26334711543460937,count precision recall f1 iter,0,0.0,0.0,0,1,['climat indic', 'land climat', 'known climat', 'analysi techniqu']
1167659,omega,0.5, 0.5,phi,0.2508219022961042, 0.25268819295830924, 0.24370841860230202, 0.2527814861432845,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['rule valid', 'rule weight', 'lerad algorithm', 'comprehens rule']
11279489,omega,0.5, 0.5,phi,0.25050020317826177, 0.2508440910446782, 0.24745462333015103, 0.251201082446909,count precision recall f1 iter,0,0.0,0.0,0,1,['experiment environ', 'user experi', 'user interfac', 'experiment process']
4882089,omega,0.5, 0.5,phi,0.2688704804977937, 0.27212781248676454, 0.1870761988019766, 0.2719255082134651,count precision recall f1 iter,1,0.25,0.25,0.25,1,['episod discoveri', 'frequent episod', 'effici algorithm', 'fast algorithm']
10925003,omega,0.5, 0.49999999999999994,phi,0.2500238661020789, 0.25135765675575583, 0.24695583549045017, 0.2516626416517151,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['social network', 'communic network', 'time-evolv network', 'person-to-person network']
10971362,omega,0.5, 0.5,phi,0.2532729685134827, 0.25348871879240803, 0.2396226115598443, 0.2536157011342649,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['pattern mine', 'featur select', 'softwar behavior', 'approach softwar']
3809174,omega,0.49999999999999994, 0.5,phi,0.2529931979445504, 0.25315931455065205, 0.240310195900654, 0.2535372916041437,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,1,['rule extract', 'non-overlap rule', 'human-understand rule', 'support system']
9727373,omega,0.5, 0.5,phi,0.2606926047154263, 0.2613302114223615, 0.21659923379542542, 0.2613779500667867,count precision recall f1 iter,0,0.0,0.0,0,1,['existenti uncertainti', 'itemset mine', 'transact databas', 'probabilist formul']
10151654,omega,0.5, 0.5,phi,0.26235532721464366, 0.26417245000277156, 0.2092193059392059, 0.26425291684337876,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['center chiller', 'data center', 'chiller oper', 'chiller behavior']
5070260,omega,0.5, 0.5,phi,0.25596279180822584, 0.256615859148073, 0.2302784756267929, 0.2571428734169082,count precision recall f1 iter,0,0.0,0.0,0,1,['histogram construct', 'synopsi algorithm', 'optim error', 'complex advantag']
9606991,omega,0.500000076913359, 0.499999923086641,phi,0.27758381565706874, 0.28180558792888166, 0.15923431838952795, 0.2813762780245217,count precision recall f1 iter,0,0.0,0.0,0,2,['visual document', 'visual method', 'semant visual', 'convent visual']
103469,omega,0.5, 0.5,phi,0.25598684497734686, 0.25649377422814423, 0.23101745090835035, 0.25650192988615855,count precision recall f1 iter,0,0.0,0.0,0,1,['data owner', 'privaci preserv', 'data mine', 'data record']
13928451,omega,0.5, 0.5,phi,0.2514887812257813, 0.2519665035096631, 0.24440992860073107, 0.2521347866638246,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['sensor monitor', 'biolog databas', 'probabilist databas', 'associ rule']
2916145,omega,0.5, 0.5,phi,0.27670918049853965, 0.27828663586727015, 0.16653922123731457, 0.27846496239687557,count precision recall f1 iter,0,0.0,0.0,0,1,['densiti region', 'dens region', 'rectangular region', 'statist dk']
93113,omega,0.5, 0.49999999999999994,phi,0.28602087765800566, 0.2886084216222605, 0.13655771889187754, 0.2888129818278562,count precision recall f1 iter,0,0.0,0.0,0,1,['mine algorithm', 'candid pattern', 'tid list', 'algorithm scalabl']
954813,omega,0.5, 0.5,phi,0.2499798184209352, 0.25089379896995045, 0.24791611654502163, 0.25121026606409275,count precision recall f1 iter,1,0.25,0.14285714285714285,0.18181818181818182,1,['beacon sensor', 'train data', 'sensor network', 'real sensor']
13083411,omega,0.5, 0.5,phi,0.2517174429759622, 0.2521983672994402, 0.24364083112888935, 0.2524433585957084,count precision recall f1 iter,0,0.0,0.0,0,1,['graph link', 'cluster graph', 'queri node', 'queri time']
406323,omega,0.5, 0.5,phi,0.2721263647415488, 0.27337541322352255, 0.18130475042211022, 0.2731934716128186,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['web person', 'web site', 'web usag', 'web content']
13802275,omega,0.5, 0.5,phi,0.25146883036912704, 0.25327688415075206, 0.24205146782405326, 0.2532028176560675,count precision recall f1 iter,0,0.0,0.0,0,1,['user privaci', 'secur user', 'vulner friend', 'network site']
9759716,omega,0.5, 0.49999999999999994,phi,0.25220392520463336, 0.2532104433941907, 0.24138161328588004, 0.25320401811529597,count precision recall f1 iter,1,0.25,0.25,0.25,1,['user behavior', 'brows behavior', 'studi user', 'post-result behavior']
9463669,omega,0.49999999999999994, 0.5,phi,0.27971167057241425, 0.28242817247965823, 0.15538855373786875, 0.28247160321005865,count precision recall f1 iter,0,0.0,0.0,0,1,['privaci privaci', 'data privaci', 'preserv privaci', 'differenti privaci']
4453627,omega,0.49999999999999994, 0.5,phi,0.255667415269046, 0.25658990704824597, 0.23105233953388304, 0.256690338148825,count precision recall f1 iter,0,0.0,0.0,0,1,['estim rate', 'occurr rate', 'markov model', 'two-stag model']
112222,omega,0.49999999999726114, 0.5000000000027388,phi,0.31141739947905117, 0.3230979111070018, 0.0394344230084899, 0.32605026640545703,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,4,['recommend', 'recommend method', 'customer-item recommend', 'independ probabl']
1374932,omega,0.5, 0.49999999999999994,phi,0.2576607256228488, 0.25884316735564933, 0.22473541352654355, 0.25876069349495834,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['time seri', 'seri data', 'seri similar', 'seri behavior']
9161791,omega,0.49999999999999994, 0.5,phi,0.24985269714239808, 0.2502741145099407, 0.2490982942610968, 0.2507748940865644,count precision recall f1 iter,0,0.0,0.0,0,1,['hyperrectangl scheme', 'overlap hyperrectangl', 'itemset mine', 'synthet dataset']
998449,omega,0.5, 0.5,phi,0.2553021458569265, 0.2557342432265307, 0.2328549097331263, 0.25610870118341633,count precision recall f1 iter,0,0.0,0.0,0,1,['email model', 'spam detect', 'behavior model', 'combin classifi']
9421192,omega,0.49999999999999994, 0.5,phi,0.262537988244274, 0.26539173221130996, 0.20668849099146067, 0.26538178855295547,count precision recall f1 iter,0,0.0,0.0,0,1,['similar page', 'input page', 'generat wrapper', 'wrapper generat']
9505,omega,0.5, 0.5,phi,0.2731340911048519, 0.27342471662323037, 0.17995302916347963, 0.2734881631084381,count precision recall f1 iter,0,0.0,0.0,0,0,['information-theoret co-clust', 'co-clust problem', 'empir joint', 'probabl distribut']
4051385,omega,0.5, 0.5,phi,0.2587706039509294, 0.25945348521727396, 0.22232657063863326, 0.25944934019316346,count precision recall f1 iter,0,0.0,0.0,0,1,['numer attribut', 'categor attribut', 'support measur', 'discret method']
14076694,omega,0.5, 0.5,phi,0.25037038842678133, 0.2513059004955099, 0.2468524963450399, 0.2514712147326688,count precision recall f1 iter,0,0.0,0.0,0,1,['support comput', 'increment support', 'expect support', 'databas framework']
9640142,omega,0.5, 0.5,phi,0.2552857459348952, 0.25698881013506947, 0.23059212405620297, 0.25713331987383253,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,['fraud scheme', 'other fraud', 'potenti fraud', 'belief propag']
11842174,omega,0.499999911425992, 0.500000088574008,phi,0.2573731206144033, 0.26106822518397393, 0.22045453249503796, 0.26110412170658476,count precision recall f1 iter,0,0.0,0.0,0,2,['entiti', 'entiti categor', 'relat entiti', 'unstructur document']
9309392,omega,0.5, 0.5,phi,0.2542920183026323, 0.2547674293236171, 0.23623252343066528, 0.25470802894308514,count precision recall f1 iter,0,0.0,0.0,0,1,['label neighbor', 'label node', 'network classif', 'class label']
5023118,omega,0.49999999999999994, 0.5,phi,0.2760415051957633, 0.2767950193379825, 0.1702859159228807, 0.27687755954337345,count precision recall f1 iter,0,0.0,0.0,0,1,['inform sourc', 'web site', 'truth discoveri', 'differ web']
10011554,omega,0.5, 0.5,phi,0.2556144964992264, 0.25657867569911624, 0.23130343294970543, 0.25650339485195195,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,1,['event sequenc', 'sequenc event', 'entir event', 'larg event']
939453,omega,0.5, 0.49999999999999994,phi,0.25467583291674956, 0.2551245464688199, 0.23489829679831875, 0.2553013238161118,count precision recall f1 iter,0,0.0,0.0,0,1,['featur space', 'predict featur', 'complex featur', 'statist featur']
11546904,omega,0.5, 0.5,phi,0.252680968793856, 0.2530736330120706, 0.2409557346654966, 0.25328966352857685,count precision recall f1 iter,2,0.5,0.5,0.5,1,['relationship mine', 'advisor-advise relationship', 'coauthor network', 'public network']
321801,omega,0.5, 0.5,phi,0.2570416443707501, 0.2576665940679457, 0.22753343680797292, 0.25775832475333127,count precision recall f1 iter,0,0.0,0.0,0,1,['rule chang', 'associ rule', 'fundament rule', 'time period']
4677655,omega,0.5, 0.5,phi,0.2519159426744106, 0.25220913817632656, 0.24332244951602808, 0.2525524696332349,count precision recall f1 iter,0,0.0,0.0,0,1,['data valu', 'domain background', 'heurist approach', 'disguis valu']
184282,omega,0.49999999999999994, 0.5,phi,0.28052622338903965, 0.2811114819375695, 0.15691809265471185, 0.2814442020186791,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,1,['convent dimension', 'dimension reduct', 'high dimension', 'data vector']
510194,omega,0.5000003967823796, 0.4999996032176204,phi,0.2545524495698882, 0.2539747206733898, 0.23631642329622793, 0.2551564064604942,count precision recall f1 iter,0,0.0,0.0,0,3,['data analysi', 'data mine', 'exploratori data', 'effici data']
9696778,omega,0.5, 0.5,phi,0.25142600020323574, 0.25246859451359405, 0.2435112370134586, 0.2525941682697116,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,1,['email priorit', 'priorit email', 'user group', 'email network']
261834,omega,0.5000000000001313, 0.4999999999998687,phi,0.29216560496039207, 0.28993620816628957, 0.12579306710973243, 0.29210511976358583,count precision recall f1 iter,0,0.0,0.0,0,2,['multi-level organ', 'rule', 'summar']
6158185,omega,0.5, 0.49999999999999994,phi,0.25040446624253637, 0.2501019771525348, 0.2487570236538038, 0.25073653295112514,count precision recall f1 iter,0,0.0,0.0,0,1,['search space', 'end state', 'state sequenc', 'undesir state']
4186146,omega,0.5, 0.5,phi,0.26496812987253465, 0.2660300246375791, 0.20269442646128574, 0.2663074190286005,count precision recall f1 iter,1,0.25,0.25,0.25,1,['graph databas', 'databas mine', 'graph pattern', 'disk-bas graph']
680148,omega,0.5, 0.49999999999999994,phi,0.2546896839078198, 0.2554333680183937, 0.2346984006077464, 0.2551785474660401,count precision recall f1 iter,0,0.0,0.0,0,1,['graph properti', 'properti mine', 'data mine', 'predetermin properti']
314861,omega,0.5, 0.5,phi,0.29455470850000925, 0.2964074367143642, 0.1127001062027334, 0.2963377485828932,count precision recall f1 iter,0,0.0,0.0,0,1,['web page', 'page cluster', 'style tree', 'web site']
668606,omega,0.499999999999091, 0.500000000000909,phi,0.28606631350569645, 0.2917601305925955, 0.1293000096051519, 0.2928735462965562,count precision recall f1 iter,0,0.0,0.0,0,3,['data cleaner', 'intellig data', 'knowledge-bas intellig', 'intelliclean']
14344924,omega,0.5, 0.5,phi,0.24966196448668787, 0.2506178920097487, 0.24869460071984342, 0.25102554278372013,count precision recall f1 iter,0,0.0,0.0,0,1,['ad alloc', 'ad deliveri', 'ad onlin', 'display ad']
10061437,omega,0.5, 0.5,phi,0.25915980097479296, 0.26158370703825246, 0.21773253337168905, 0.2615239586152655,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,1,['queri abandon', 'search result', 'relev approach', 'new approach']
10903275,omega,0.5, 0.5,phi,0.24918870818117458, 0.24985205451070855, 0.25047961865405843, 0.25047961865405843,count precision recall f1 iter,0,0.0,0.0,0,1,['optim subproblem', 'gradient scheme', 'gradient algorithm', 'convex surrog']
54521,omega,0.5, 0.5,phi,0.2523231443995304, 0.2523984931539148, 0.24270281381209846, 0.2525755486344563,count precision recall f1 iter,0,0.0,0.0,0,1,['queri time', 'queri select', 'queri model', 'data set']
652735,omega,0.5, 0.5,phi,0.2566151890375553, 0.25711488117948855, 0.22929005395086832, 0.256979875832088,count precision recall f1 iter,1,0.25,0.14285714285714285,0.18181818181818182,1,['queri log', 'user activ', 'user click', 'search engin']
9142727,omega,0.5, 0.5,phi,0.2695559459213872, 0.2714211348878213, 0.187515212127544, 0.27150770706324756,count precision recall f1 iter,2,0.5,0.6666666666666666,0.5714285714285715,1,['social influenc', 'futur behavior', 'current friend', 'social network']
565501,omega,0.5, 0.5,phi,0.25235358776261235, 0.2526660524602364, 0.2416220036290698, 0.25335835614808144,count precision recall f1 iter,0,0.0,0.0,0,1,['data mine', 'perform model', 'direct market', 'evolutionari algorithm']
11626792,omega,0.5, 0.5,phi,0.25079907038053145, 0.2514824996132529, 0.24591973209981186, 0.25179869790640375,count precision recall f1 iter,1,0.25,0.25,0.25,1,['seri motif', 'motif discoveri', 'discoveri algorithm', 'time seri']
