9419452,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.5,0.3333333333333333,18,['label', 'partial label', 'label learn', 'correct label']
10201372,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.25,0.25,18,['negoti', 'decis propag', 'heterogen sourc', 'consensus learn']
2353166,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.125,0.16666666666666666,1,['mine ic', 'vlsi test', 'ic test', 'test data']
676107,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.25,0.25,1,['vector machin', 'data select', 'machin classifi', 'support vector']
9729483,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,17,['schema', 'network schema', 'star network schema', 'inform network schema']
13755742,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,18,['network', 'inform network', 'model network', 'network data']
698383,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,16,['data', 'seri data', 'data mine', 'data stream']
4711482,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,17,['system', 'discoveri system', 'analysi system', 'system inform']
13755977,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,18,['network', 'inform network', 'network data', 'network analysi']
9109385,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,18,['public', 'anonym transact', 'transact databas', 'anonym transact databas']
4604920,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,18,['median', 'median data', 'median data cube', 'median data structur']
1239715,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,1.0,0.4,17,['learn', 'learn decis', 'cost-sensit learn', 'reinforc learn']
3859887,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.25,0.25,17,['analysi', 'context analysi', 'inform context analysi', 'pattern annot']
10164574,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,16,['model', 'joint model', 'generat model', 'probabilist generat model']
10201458,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,2,0.5,0.3333333333333333,0.4,18,['biclust', 'possibl biclust', 'coher biclust', 'associ analysi']
14051997,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,18,['network', 'influenc network', 'influence-propag network', 'sparsif']
9642833,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,16,['seri', 'time seri', 'seri data', 'mine time seri']
340719,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.25,0.25,1,['inform extract', 'approxim inform', 'extract rule', 'explicit bias']
925579,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,17,['analysi', 'link analysi', 'analysi measur', 'kernel-bas link analysi']
10561862,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,17,['dump', 'heap dump', 'dump memori', 'dump memori leak']
460977,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,17,['data', 'microarray data', 'data mine', 'differ data']
9624095,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,17,['session', 'session search session', 'session log', 'search session search']
959147,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,15,['diagram', 'decis diagram', 'diagram pattern', 'decis diagram pattern']
9621454,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,18,['literatur', 'biolog literatur', 'literatur figur', 'biolog literatur figur']
4422616,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,0,0.0,0.0,0,18,['sourc', 'sourc pattern', 'multipl sourc', 'dispar sourc']
997055,omega,0.5, 0.5,phi,0.2, 0.2, 0.2, 0.2, 0.2,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,18,['approach', 'profile-bas approach', 'itemset pattern', 'summar']
