11669627,omega,0.4999660499931392, 0.5000339500068609,phi,0.539240160205719, 0.4607598397942811,count precision recall f1 iter,0,0.0,0.0,0,26,['label', 'partial label', 'algorithm', 'classif algorithm']
9133885,omega,0.5000120496523401, 0.4999879503476599,phi,0.4141923789809247, 0.5858076210190752,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,13,['factor', 'matrix factor', 'factor method', 'factor relat']
1209092,omega,0.5001540898584234, 0.4998459101415766,phi,0.3137899267748959, 0.6862100732251041,count precision recall f1 iter,0,0.0,0.0,0,24,['aggreg', 'label aggreg', 'effici aggreg', 'aggreg data']
794717,omega,0.500089948794002, 0.4999100512059981,phi,0.39932682096373917, 0.6006731790362608,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,14,['storytel', 'effici storytel', 'storytel implement', 'effici storytel implement']
303682,omega,0.5000277671755573, 0.4999722328244426,phi,0.5003867107110707, 0.4996132892889293,count precision recall f1 iter,2,0.5,0.4,0.4444444444444445,14,['cluster', 'cluster algorithm', 'new cluster', 'nonparametr cluster']
10001128,omega,0.5000501759036988, 0.49994982409630123,phi,0.6063057033009712, 0.39369429669902883,count precision recall f1 iter,0,0.0,0.0,0,22,['applic', 'mine applic', 'applic opinion', 'mine applic opinion']
5133167,omega,0.5000286337877762, 0.4999713662122238,phi,0.5332739995885396, 0.46672600041146045,count precision recall f1 iter,0,0.0,0.0,0,24,['deviat', 'statist deviat', 'paper', 'score']
510197,omega,0.5, 0.49999999999999994,phi,0.5293617696200521, 0.4706382303799479,count precision recall f1 iter,0,0.0,0.0,0,1,['trajectori cluster', 'regress model', 'mixtur']
89079,omega,0.49990826658400844, 0.5000917334159916,phi,0.0581118454389294, 0.9418881545610707,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,18,['motif', 'seri motif', 'candid motif', 'motif discoveri']
5169771,omega,0.4999132022418562, 0.5000867977581439,phi,0.5576431843035108, 0.44235681569648927,count precision recall f1 iter,1,0.25,0.25,0.25,16,['scale', 'uniform scale', 'superior', 'speed']
11482753,omega,0.5000414009045818, 0.49995859909541823,phi,0.704098540304829, 0.29590145969517095,count precision recall f1 iter,1,0.25,0.25,0.25,21,['mine', 'mine problem', 'text mine', 'text mine problem']
9683909,omega,0.5000127264088957, 0.4999872735911043,phi,0.5035362533937298, 0.49646374660627024,count precision recall f1 iter,0,0.0,0.0,0,11,['tree', 'search tree', 'decis tree', 'tree frequent']
329505,omega,0.5000522788897223, 0.4999477211102777,phi,0.5869048288843565, 0.4130951711156436,count precision recall f1 iter,1,0.25,0.25,0.25,18,['approach', 'information-theoret approach', 'effect approach', 'research']
524908,omega,0.5000110890652907, 0.4999889109347094,phi,0.6350750720071566, 0.3649249279928435,count precision recall f1 iter,0,0.0,0.0,0,24,['space', 'space let', 'metric space', 'metric space let']
14987,omega,0.49980794698922215, 0.5001920530107778,phi,0.13595773981638545, 0.8640422601836146,count precision recall f1 iter,0,0.0,0.0,0,26,['stream', 'data stream', 'high-spe data stream', 'mine data stream']
14125260,omega,0.4999952081595125, 0.5000047918404874,phi,0.4691267273628525, 0.5308732726371476,count precision recall f1 iter,1,0.25,0.25,0.25,18,['descent', 'gradient descent', 'stochast gradient descent', 'novel']
9419452,omega,0.4999982056476889, 0.5000017943523111,phi,0.4973659555299942, 0.5026340444700057,count precision recall f1 iter,0,0.0,0.0,0,11,['label', 'possibl label', 'label inform', 'correct label']
10201372,omega,0.5000010018147006, 0.49999899818529936,phi,0.5409062353868502, 0.4590937646131496,count precision recall f1 iter,0,0.0,0.0,0,23,['negoti', 'propag', 'enorm', 'decis propag']
2353166,omega,0.5, 0.5,phi,0.502115699447564, 0.4978843005524361,count precision recall f1 iter,1,0.25,0.125,0.16666666666666666,1,['vlsi test', 'ic test', 'test data', 'mine ic']
676107,omega,0.5, 0.5,phi,0.5043338513868962, 0.4956661486131038,count precision recall f1 iter,1,0.25,0.25,0.25,1,['support vector', 'machin classifi', 'vector machin', 'data select']
9729483,omega,0.500028126096141, 0.499971873903859,phi,0.6407561821811334, 0.35924381781886655,count precision recall f1 iter,0,0.0,0.0,0,19,['schema', 'network schema', 'heterogen network schema', 'star network schema']
13755742,omega,0.49998547275691096, 0.5000145272430891,phi,0.4863168087219084, 0.5136831912780916,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,13,['network', 'social network', 'inform network', 'model network']
698383,omega,0.5001105257452418, 0.49988947425475816,phi,0.7771167706134937, 0.22288322938650618,count precision recall f1 iter,0,0.0,0.0,0,16,['data', 'data analysi', 'seri data', 'market data']
4711482,omega,0.5003616499213028, 0.4996383500786971,phi,0.5043646424123625, 0.49563535758763744,count precision recall f1 iter,0,0.0,0.0,0,28,['system', 'analysi system', 'system inform', 'discoveri system']
13755977,omega,0.49999272450129817, 0.5000072754987018,phi,0.5042800455397852, 0.4957199544602148,count precision recall f1 iter,0,0.0,0.0,0,13,['network', 'such network', 'network analysi', 'inform network']
9109385,omega,0.5000053652800875, 0.49999463471991257,phi,0.6040773177999579, 0.3959226822000421,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,21,['public', 'databas', 'transact databas', 'paper']
4604920,omega,0.5000046419602698, 0.49999535803973005,phi,0.5663094027993205, 0.4336905972006795,count precision recall f1 iter,0,0.0,0.0,0,20,['median', 'median data', 'median data cube', 'median data structur']
1239715,omega,0.5000792308191511, 0.49992076918084893,phi,0.6044456389668005, 0.39555436103319963,count precision recall f1 iter,1,0.25,1.0,0.4,16,['learn', 'reinforc learn', 'learn framework', 'cost-sensit learn']
3859887,omega,0.5000272093446035, 0.4999727906553964,phi,0.6261534742916229, 0.3738465257083769,count precision recall f1 iter,0,0.0,0.0,0,22,['analysi', 'context analysi', 'inform context analysi', 'fundament']
10164574,omega,0.5000452863517788, 0.4999547136482211,phi,0.5169839226063541, 0.483016077393646,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,17,['model', 'joint model', 'generat model', 'probabilist generat model']
10201458,omega,0.500074297086059, 0.4999257029139409,phi,0.5314355527781653, 0.46856444722183466,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,11,['biclust', 'possibl biclust', 'coher biclust', 'group']
14051997,omega,0.4999968809395684, 0.5000031190604317,phi,0.48666541601241897, 0.513334583987581,count precision recall f1 iter,0,0.0,0.0,0,21,['network', 'influence-propag network', 'influenc network', 'social']
9642833,omega,0.4999966939372454, 0.5000033060627546,phi,0.23793437477094936, 0.7620656252290506,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,27,['seri', 'time seri', 'seri data', 'time seri data']
340719,omega,0.5, 0.5,phi,0.5032712798240356, 0.4967287201759644,count precision recall f1 iter,1,0.25,0.25,0.25,1,['approxim inform', 'inform extract', 'explicit bias', 'extract rule']
925579,omega,0.5000029357640723, 0.49999706423592766,phi,0.7040040092718896, 0.2959959907281105,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,25,['analysi', 'link analysi', 'analysi measur', 'link analysi measur']
10561862,omega,0.4998742854869509, 0.500125714513049,phi,0.6217857146019627, 0.3782142853980372,count precision recall f1 iter,0,0.0,0.0,0,23,['dump', 'dump memori', 'heap dump', 'heap dump memori']
460977,omega,0.5000555368784136, 0.4999444631215864,phi,0.6744771208569401, 0.3255228791430598,count precision recall f1 iter,0,0.0,0.0,0,15,['data', 'data inspect', 'such data', 'data mine']
9624095,omega,0.49983511999179864, 0.5001648800082015,phi,0.616750996587193, 0.38324900341280704,count precision recall f1 iter,0,0.0,0.0,0,23,['session', 'session search session', 'session log', 'search session search']
959147,omega,0.5000266871506873, 0.49997331284931257,phi,0.4566803602474714, 0.5433196397525285,count precision recall f1 iter,0,0.0,0.0,0,18,['diagram', 'decis diagram', 'diagram pattern', 'decis diagram pattern']
9621454,omega,0.5000126695772127, 0.49998733042278726,phi,0.5632933063370793, 0.4367066936629207,count precision recall f1 iter,0,0.0,0.0,0,12,['literatur', 'biolog literatur', 'literatur figur', 'biolog literatur figur']
4422616,omega,0.5000259570174167, 0.49997404298258336,phi,0.556298005347518, 0.443701994652482,count precision recall f1 iter,0,0.0,0.0,0,23,['sourc', 'multipl sourc', 'dispar sourc', 'sourc pattern']
997055,omega,0.500003955506155, 0.4999960444938452,phi,0.9853381050885894, 0.014661894911410527,count precision recall f1 iter,0,0.0,0.0,0,19,['approach', 'profile-bas approach', 'frequent-pattern', 'frequent-pattern mine']
13809567,omega,0.49994226278912357, 0.5000577372108763,phi,0.5396490152459745, 0.4603509847540254,count precision recall f1 iter,1,0.25,0.08333333333333333,0.125,17,['predict', 'accur predict', 'predict stroke predict', 'clinic predict']
663987,omega,0.5000158242778181, 0.4999841757221819,phi,0.5606636632223205, 0.4393363367776794,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,14,['cluster', 'effect', 'limiti', 'phenomena']
1167659,omega,0.499961794492236, 0.500038205507764,phi,0.5428990073775823, 0.45710099262241755,count precision recall f1 iter,0,0.0,0.0,0,23,['anomali', 'host anomali', 'intrus', 'novel']
11279489,omega,0.500033324571626, 0.4999666754283741,phi,0.5062513092785692, 0.4937486907214308,count precision recall f1 iter,0,0.0,0.0,0,15,['experiment', 'experiment environ', 'overal experiment', 'experiment process']
4882089,omega,0.5000651404493097, 0.49993485955069017,phi,0.8702610463387004, 0.1297389536612996,count precision recall f1 iter,1,0.25,0.25,0.25,23,['stream', 'event stream', 'stream frequent', 'event stream frequent']
10925003,omega,0.5000967270340103, 0.4999032729659896,phi,0.5249997170021461, 0.4750002829978538,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,27,['generat', 'utility-driven generat', 'graph generat', 'utility-driven graph generat']
10971362,omega,0.5001470099992773, 0.49985299000072275,phi,0.5393656276551199, 0.4606343723448802,count precision recall f1 iter,0,0.0,0.0,0,14,['approach', 'baselin approach', 'mine approach', 'approach softwar']
3809174,omega,0.4999269709173539, 0.5000730290826462,phi,0.4929360946539821, 0.5070639053460179,count precision recall f1 iter,0,0.0,0.0,0,25,['machin', 'vector machin', 'support vector machin', 'algorithm']
9727373,omega,0.4999831318379793, 0.5000168681620207,phi,0.700229488341028, 0.2997705116589721,count precision recall f1 iter,1,0.25,0.25,0.25,24,['databas', 'uncertain databas', 'transact databas', 'uncertain transact databas']
10151654,omega,0.5000039122118598, 0.4999960877881403,phi,0.6119427527191956, 0.3880572472808045,count precision recall f1 iter,0,0.0,0.0,0,9,['mine', 'mine motiv', 'episod mine', 'mine solut']
5070260,omega,0.5000348065283191, 0.49996519347168084,phi,0.6018857530759641, 0.39811424692403596,count precision recall f1 iter,0,0.0,0.0,0,17,['guarante', 'qualiti guarante', 'guarante summar', 'determinist guarante']
9606991,omega,0.5001358254397756, 0.49986417456022425,phi,0.7695148253085737, 0.23048517469142635,count precision recall f1 iter,0,0.0,0.0,0,14,['document', 'visual document', 'semant visual document', 'convent visual document']
103469,omega,0.5000680988748, 0.49993190112520003,phi,0.5962117448902687, 0.4037882551097313,count precision recall f1 iter,0,0.0,0.0,0,18,['comput', 'comput reluct', 'model', 'method']
13928451,omega,0.5000388638303876, 0.4999611361696122,phi,0.5524297057138899, 0.44757029428611006,count precision recall f1 iter,0,0.0,0.0,0,25,['guarante', 'probabilist guarante', 'guarante data', 'probabilist guarante data']
2916145,omega,0.5002748446367362, 0.49972515536326384,phi,0.9148664217975303, 0.08513357820246964,count precision recall f1 iter,0,0.0,0.0,0,21,['cluster', 'diseas cluster', 'spatial cluster', 'spatial diseas cluster']
93113,omega,0.4999989210225914, 0.5000010789774086,phi,0.31258706323453, 0.6874129367654699,count precision recall f1 iter,1,0.25,0.25,0.25,13,['diffset', 'previous', 'number', 'track']
954813,omega,0.49988516862007126, 0.5001148313799287,phi,0.5101866550620486, 0.4898133449379514,count precision recall f1 iter,1,0.25,0.14285714285714285,0.18181818181818182,17,['network', 'network accur', 'sensor network', 'sensor network accur']
13083411,omega,0.5000125848861148, 0.49998741511388517,phi,0.5060485482350923, 0.4939514517649077,count precision recall f1 iter,1,0.25,0.25,0.25,13,['graph', 'disk-resid graph', 'real-world graph', 'avail graph']
406323,omega,0.49999816525960167, 0.5000018347403984,phi,0.9568841019337685, 0.04311589806623146,count precision recall f1 iter,0,0.0,0.0,0,12,['process', 'person process', 'mine process', 'process web']
13802275,omega,0.49974025143451134, 0.5002597485654887,phi,0.4249588458011699, 0.5750411541988301,count precision recall f1 iter,0,0.0,0.0,0,28,['site', 'network site', 'architectur', 'friend network site']
9759716,omega,0.4999891450871179, 0.500010854912882,phi,0.5670596161633482, 0.4329403838366517,count precision recall f1 iter,0,0.0,0.0,0,17,['search', 'search implicit', 'major search', 'search engin']
9463669,omega,0.5001696295631054, 0.49983037043689466,phi,0.3725757091434737, 0.6274242908565262,count precision recall f1 iter,0,0.0,0.0,0,13,['privaci privaci', 'preserv privaci privaci', 'differenti privaci privaci', 'data privaci privaci']
4453627,omega,0.5000633253729991, 0.4999366746270008,phi,0.6068019861469667, 0.3931980138530332,count precision recall f1 iter,0,0.0,0.0,0,17,['resolut', 'multipl resolut', 'correl', 'particular']
112222,omega,0.4999999999993448, 0.5000000000006553,phi,0.5536865671037953, 0.4463134328962047,count precision recall f1 iter,0,0.0,0.0,0,3,['recommend method', 'customer-item recommend', 'independ probabl', 'promotion-tun customer-item']
1374932,omega,0.49999858505366074, 0.5000014149463392,phi,0.44594849514011714, 0.554051504859883,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,16,['seri', 'time seri', 'promin seri', 'seri behavior']
9161791,omega,0.5000263839709036, 0.4999736160290964,phi,0.5088300632086096, 0.4911699367913904,count precision recall f1 iter,0,0.0,0.0,0,26,['scheme', 'hyperrectangl scheme', 'overlap hyperrectangl scheme', 'transact']
998449,omega,0.4999948048107305, 0.5000051951892696,phi,0.5990193882534476, 0.4009806117465523,count precision recall f1 iter,0,0.0,0.0,0,20,['reduct', 'reduct machin', 'posit reduct', 'posit reduct machin']
9421192,omega,0.5000049679083864, 0.49999503209161356,phi,0.7419963435521015, 0.25800365644789836,count precision recall f1 iter,0,0.0,0.0,0,19,['detect', 'detect templat detect', 'templat detect templat', 'differ templat detect']
9505,omega,0.5000068326436922, 0.4999931673563078,phi,0.9928496438596586, 0.007150356140341465,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,4,['co-clust', 'information-theoret co-clust', 'co-clust algorithm', 'optim co-clust']
4051385,omega,0.49997554188710636, 0.5000244581128936,phi,0.3612486827279309, 0.6387513172720691,count precision recall f1 iter,0,0.0,0.0,0,22,['attribut', 'categor attribut', 'numer attribut', 'new']
14076694,omega,0.49996996124296, 0.50003003875704,phi,0.460768065291249, 0.539231934708751,count precision recall f1 iter,1,0.25,0.25,0.25,21,['databas', 'databas framework', 'probabilist databas', 'probabilist databas framework']
9640142,omega,0.5000277004104289, 0.4999722995895712,phi,0.5972865683123042, 0.40271343168769586,count precision recall f1 iter,0,0.0,0.0,0,12,['detect', 'risk detect', 'fraud detect', 'other fraud detect']
11842174,omega,0.4999032522389936, 0.5000967477610064,phi,0.6077383922415088, 0.3922616077584911,count precision recall f1 iter,0,0.0,0.0,0,23,['collect', 'document collect', 'sever document collect', 'larg document collect']
9309392,omega,0.5000375067686292, 0.49996249323137065,phi,0.45356908416856334, 0.5464309158314365,count precision recall f1 iter,0,0.0,0.0,0,17,['network', 'spars network', 'network classif', 'spars network classif']
5023118,omega,0.49993871155003766, 0.5000612884499623,phi,0.8752473833872583, 0.12475261661274158,count precision recall f1 iter,0,0.0,0.0,0,18,['web', 'world-wid web', 'various web', 'trustworthi web']
10011554,omega,0.49971543200791935, 0.5002845679920807,phi,0.7554974302485968, 0.24450256975140322,count precision recall f1 iter,0,0.0,0.0,0,22,['sequenc', 'sequenc mine', 'sequenc event sequenc', 'entir sequenc']
939453,omega,0.4998864817889533, 0.5001135182110467,phi,0.4985832097250775, 0.5014167902749225,count precision recall f1 iter,2,0.5,0.5,0.5,23,['learn', 'relat learn', 'statist relat learn', 'new relat learn']
11546904,omega,0.49999249124921263, 0.5000075087507873,phi,0.5455715417362532, 0.45442845826374667,count precision recall f1 iter,0,0.0,0.0,0,13,['network', 'network inform', 'inform network', 'network inform network']
321801,omega,0.5005284163678896, 0.4994715836321105,phi,0.7115339799757042, 0.2884660200242957,count precision recall f1 iter,0,0.0,0.0,0,19,['chang', 'other chang', 'rule chang', 'unexplain chang']
4677655,omega,0.5000092077282258, 0.4999907922717743,phi,0.5260013583013599, 0.47399864169864014,count precision recall f1 iter,0,0.0,0.0,0,23,['approach', 'heurist approach', 'applic', 'specif applic']
184282,omega,0.5001002694094773, 0.49989973059052284,phi,0.9686029396473498, 0.03139706035265026,count precision recall f1 iter,0,0.0,0.0,0,14,['data', 'data vector', 'text data', 'data random']
510194,omega,0.5, 0.5,phi,0.5017264318235927, 0.49827356817640744,count precision recall f1 iter,0,0.0,0.0,0,1,['data analysi', 'data mine', 'exploratori data', 'effici data']
