13809567,0.2,['algorithm', 'approach', 'cox', 'featur', 'predict']
13928451,0,['probabilist', 'perform', 'databas', 'data', 'dataset']
14051997,0,['spine', 'approach', 'model', 'sparsif', 'scalabl']
14058457,0.2,['link', 'predict', 'place', 'user', 'place-friend']
14076694,0,['probabilist', 'dp', 'optim', 'pakdd', 'support']
14125260,0,['dsgd', 'stochast', 'ssgd', 'algorithm', 'matrix']
14344924,0.2,['bid', 'level', 'real-tim', 'ad', 'offlin']
1473866,0,['similar', 'measur', 'distanc', 'learnabl', 'databas']
1522729,0,['network', 'dataset', 'lossless', 'bayesian', 'compress']
1523191,0,['imag', 'object', 'viewpoint', 'pattern', 'distanc']
2341962,0,['method', 'dimens', 'grid', 'data', 'algorithm']
2353166,0.4,['test', 'vlsi', 'ic', 'data', 'mine']
2916145,0,['region', 'signific', 'maximum', 'spatial', 'densiti']
3568707,0.4,['data', 'featur', 'high-dimension', 'redund', 'studi']
3680878,0,['system', 'comput', 'measur', 'intrusion-detect', 'second']
3744882,0,['mine', 'data', 'qualiti', 'profil', 'precis']
3748056,0,['protocol', 'kernel', 'classifi', 'privat', 'classif']
3769914,0,['queri', 'graph', 'method', 'node', 'scalabl']
3769919,0,['node', 'queri', 'experi', 'accuraci', 'subgraph']
3779321,0.6,['interesting', 'itemset', 'network', 'background', 'knowledg']
3780602,0,['pattern', 'risk', 'problem', 'discoveri', 'properti']
3785570,0.2,['phenotyp', 'mine', 'method', 'gene', 'interest']
3788999,0,['document', 'method', 'collect', 'likelihood', 'confer']
3792033,0,['prototyp', 'download', 'method', 'visual', 'task']
3809174,0,['algorithm', 'classifi', 'accept', 'medic', 'barrier']
3816158,0,['solver', 'elef', 'differ', 'problem', 'risk']
3852549,0.2,['method', 'languag', 'text', 'compar', 'corpora']
3858841,0,['miner', 'wavelength', 'spectral', 'search', 'spectromet']
3859887,0.2,['pattern', 'frequent', 'semant', 'inform', 'approach']
3869373,0,['softwar', 'test', 'version', 'approach', 'correct']
3906628,0.6,['cluster', 'step', 'model', 'algorithm', 'correl']
3908215,0,['data', 'pattern', 'v-miner', 'variabl', 'parallel']
3918474,0,['featur', 'cascad', 'linear', 'approach', 'comparison']
3920459,0.4,['dissimilar', 'cluster', 'ontolog', 'relationship', 'hierarchi']
3921987,0.2,['featur', 'classif', 'svm', 'suffix', 'text']
3929140,0,['function', 'data', 'applic', 'kernel', 'relationship']
3950072,0,['pattern', 'softwar', 'trace', 'studi', 'program']
3951829,0.4,['data', 'correl', 'such', 'structur', 'interest']
3961369,0,['anonym', 'method', 'attribut', 'recod', 'utility-bas']
4002392,0,['approach', 'tree', 'problem', 'step', 'observ']
4016160,0.2,['model', 'algorithm', 'perform', 'graphic', 'data']
4031511,0.2,['constraint', 'tree', 'decis', 'lattic', 'itemset']
4051385,0,['spearman', 'tau', 'measur', 'footrul', 'attribut']
4056131,0,['detect', 'comput', 'small', 'duplicate-docu', 'increas']
4100505,0.4,['communiti', 'blogospher', 'blog', 'optim', 'problem']
4186146,0.4,['databas', 'mine', 'structur', 'graph', 'algorithm']
4249633,0,['dea', 'analysi', 'model', 'method', 'hull']
4270261,0,['databas', 'drosophila', 'literatur', 'embryo', 'framework']
4306370,0,['individu', 'employ', 'tribe', 'associ', 'secur']
4324571,0.2,['function', 'interpret', 'behavior', 'model', 'import']
4398213,0,['random', 'result', 'dataset', 'data', 'approach']
4413738,0,['network', 'graph', 'nsi', 'varieti', 'annot']
4422616,0,['pattern', 'techniqu', 'algorithm', 'unsupervis', 'hedg']
4453627,0.2,['hierarchi', 'resolut', 'rate', 'term', 'event']
4469535,0,['techniqu', 'massachusett', 'branch', 'secur', 'dataset']
4504437,0,['document', 'graph', 'file', 'algorithm', 'collect']
4511305,0,['model', 'session', 'recommend', 'prefetch', 'user']
4604920,0,['cube', 'problem', 'quotient', 'aggreg', 'algorithm']
4609403,0,['subset', 'data', 'entropi', 'perform', 'method']
4677655,0,['data', 'valu', 'method', 'domain', 'such']
4685648,0.4,['movi', 'search', 'yahoo', 'method', 'rank']
4697801,0,['multi-dimension', 'data', 'test', 'chang', 'statist']
4697802,0.2,['algorithm', 'discrep', 'linear', 'space', 'method']
4700797,0,['algorithm', 'accuraci', 'distanc', 'sampl', 'expens']
4711482,0,['ida', 'interdepend', 'attribut', 'applic', 'data']
4713024,0.2,['outlier', 'cluster', 'test', 'confid', 'transduct']
4721679,0,['cluster', 'data', 'algorithm', 'grid', 'time']
4738341,0,['issu', 'method', 'support', 'new', 'set']
4738342,0,['class', 'cost', 'method', 'test', 'drift']
4739043,0,['group', 'model', 'algorithm', 'ci', 'surviv']
4740231,0,['system', 'perform', 'tool', 'job', 'schedul']
4766160,0,['problem', 'mcsc', 'minimum', 'set', 'cag']
4774319,0,['par-csp', 'processor', 'parallel', 'input', 'pattern']
4794787,0.2,['process', 'discoveri', 'user', 'knowledg', 'data']
4818705,0.2,['discret', 'symbol', 'hidden', 'markov', 'method']
4882089,0.2,['episod', 'algorithm', 'complex', 'frequent', 'discoveri']
4886672,0.2,['system', 'machin', 'grid', 'data', 'algorithm']
4916705,0.2,['cluster', 'algorithm', 'framework', 'constraint', 'data']
4978533,0,['lungcad', 'trial', 'system', 'cad', 'nodul']
4980157,0,['syslog', 'mixtur', 'methodolog', 'dynam', 'pattern']
5005014,0.2,['drug', 'report', 'environ', 'pharmacovigil', 'safeti']
5014927,0,['kernel', 'problem', 'binary-class', 'qcqp', 'program']
5023118,0,['inform', 'web', 'truthfind', 'site', 'search']
5070260,0,['complex', 'synopsi', 'approach', 'space', 'practic']
5097759,0,['canonic', 'represent', 'databas', 'cost', 'record']
5133167,0.4,['controversi', 'deviat', 'evalu', 'data', 'model']
5143105,0.2,['data', 'cluster', 'naml', 'em', 'low-dimension']
5169771,0.2,['motif', 'algorithm', 'uniform', 'time', 'discoveri']
5228328,0,['imag', 'reimburs', 'languag', 'expens', 'entiti']
5329968,0.2,['dataset', 'nested', 'column', 'row', 'algorithm']
5446340,0.2,['data', 'concept', 'drift', 'model', 'algorithm']
6158185,0.2,['state', 'rule', 'progress', 'confid', 'strategi']
6259100,0,['itemset', 'mrf', 'approach', 'pattern', 'occurr']
6383098,0,['spacecraft', 'data', 'on-board', 'mar', 'effort']
7101956,0,['approach', 'shrinkag', 'paramet', 'valu', 'model']
7176671,0.2,['wikipedia', 'techniqu', 'infobox', 'experi', 'design']
7833205,0,['infer', 'experi', 'topic', 'model', 'techniqu']
9050379,0,['qed', 'experiment', 'knowledg', 'system', 'publish']
9060690,0,['anomali', 'data', 'ship', 'pattern', 'contain']
9101741,0,['exampl', 'experi', 'set', 'domain', 'method']
9102538,0,['method', 'train', 'exampl', 'plane', 'such']
9109385,0.2,['transact', 'data', 'anonym', 'privaci', 'research']
9111641,0,['function', 'label', 'classif', 'out-of-domain', 'algorithm']
9125701,0,['network', 'paper', 'public', 'search', 'system']
9133885,0,['relat', 'paramet', 'model', 'error', 'factor']
9135998,0,['titl', 'url', 'link-titl', 'succinct', 'framework']
9142727,0,['similar', 'behavior', 'social', 'individu', 'activ']
9151050,0.4,['stream', 'tree', 'mine', 'close', 'lattic']
9161791,0.2,['algorithm', 'problem', 'hyperrectangl', 'approxim', 'transact']
9167777,0,['approach', 'itemset', 'restor', 'accuraci', 'term']
9194903,0,['train', 'dataset', 'expectation-maxim', 'gibb', 'sampl']
9248967,0,['algorithm', 'cssp', 'matrix', 'unsupervis', 'inform']
9251891,0,['data', 'privacy-preserv', 'lung', 'result', 'non-small-cel']
9261711,0.2,['graph', 'mine', 'method', 'pls', 'weight']
9274894,0,['label', 'data', 'label-quality\\/cost', 'regim', 'repertoir']
9284044,0,['model', 'user', 'method', 'recommend', 'product']
9309392,0,['approach', 'classif', 'network', 'real-world', 'phase']
9315193,0,['graph', 'competitor', 'cmd', 'time', 'non-redund']
9336615,0,['multi-top', 'categor', 'problem', 'label', 'formul']
9389455,0,['page', 'advertis', 'pornographi', 'content', 'violenc']
9403280,0,['artist', 'potenti', 'network', 'queri', 'algorithm']
9412373,0,['queri', 'problem', 'engin', 'search', 'effect']
9419452,0.2,['label', 'partial', 'learn', 'classif', 'data']
9421192,0.2,['templat', 'wrapper', 'page', 'approach', 'common']
9463669,0.4,['privaci', 'class', 'anonym', 'inform', 'properti']
9479071,0,['instanc', 'erm', 'learn', 'data', 'graph']
9485675,0.2,['transfer', 'weight', 'model', 'classif', 'differ']
9521135,0,['cluster', 'algorithm', 'accuraci', 'data', 'sever']
9605734,0,['advertis', 'ad', 'keyword', 'land', 'bounc']
9606991,0.4,['document', 'topic', 'visual', 'latent', 'model']
9611024,0,['criteria', 'criterion', 'rank', 'letor', 'trec']
9617212,0.2,['sampl', 'lda', 'speedup', 'collect', 'corpora']
9618001,0,['url', 'site', 'featur', 'thousand', 'malici']
9621454,0,['system', 'figur', 'knowledg', 'challeng', 'inform']
9624095,0.2,['queri', 'aspect', 'reformul', 'term', 'log']
9632155,0,['bbm', 'data', 'model', 'set', 'distinct']
9640142,0,['snare', 'scalable-linear', 'default', 'fraud', 'domain']
9647883,0.4,['wisdom', 'cluster', 'subspac', 'search', 'object-level']
9662316,0,['network', 'connect', 'data', 'learn', 'model']
9663908,0,['optim', 'step', 'converg', 'size', 'lipschitz']
9678724,0,['cut-and-stitch', 'model', 'hidden', 'structur', 'linear']
9683909,0.2,['pattern', 'frequent', 'dataset', 'exampl', 'support']
9690351,0,['network', 'osn', 'user', 'distribut', 'properti']
9692779,0,['entiti', 'local', 'spot', 'approach', 'web']
9696778,0,['messag', 'import', 'user', 'email', 'represent']
9701993,0.2,['visual', 'bibliometr', 'network', 'graph', 'tool']
9727373,0,['probabilist', 'approach', 'transact', 'techniqu', 'magnitud']
9729483,0.2,['network', 'cluster', 'algorithm', 'object', 'heterogen']
9757313,0.2,['compress', 'network', 'graph', 'properti', 'structur']
9759716,0.2,['behavior', 'user', 'result', 'search', 'browser']
9942032,0.2,['influenc', 'algorithm', 'heurist', 'node', 'degre']
9942600,0,['relationship', 'entiti', 'corpora', 'model', 'network']
9942601,0.4,['influenc', 'correl', 'test', 'social', 'action']
9944671,0.2,['brand', 'network', 'audienc', 'advertis', 'social']
9953918,0.2,['model', 'parallel', 'data', 'large-scal', 'algorithm']
9962233,0.2,['algorithm', 'blog', 'coverag', 'user', 'blogospher']
9965882,0,['test', 'estim', 'perform', 'stream', 'factor']
9972873,0,['time', 'shapelet', 'algorithm', 'primit', 'seri']
9997445,0,['problem', 'individu', 'framework', 'team', 'dataset']
,0.0960629921,,,,,
