10903275,0.2,['gradient', 'formul', 'problem', 'optim', 'task']
1092205,0.2,['loss', 'larg', 'classifi', 'space', 'model']
10925003,0.4,['network', 'month', 'communic', 'cliqu', 'pattern']
1094028,0.2,['itemset', 'set', 'featur', 'entropi', 'qualiti']
10940984,0.2,['algorithm', 'influenc', 'scalabl', 'heurist', 'network']
1094423,0.2,['system', 'approach', 'prototyp', 'pattern', 'experi']
10971362,0.2,['techniqu', 'softwar', 'bug', 'failur', 'featur']
11080150,0.4,['method', 'infer', 'sparselda', 'document', 'speedup']
1110787,0.4,['user', 'web', 'recommend', 'semant', 'featur']
11117574,0.8,['learn', 'task', 'metric', 'transfer', 'method']
11134936,0.4,['folksonomi', 'approach', 'metadata', 'structur', 'hierarchi']
11142969,0.2,['algorithm', 'user', 'chain', 'declin', 'home']
11213575,0.4,['model', 'infer', 'topic', 'word', 'method']
11270958,0.4,['document', 'cluster', 'inform', 'wikipedia', 'ontolog']
11279489,0.2,['experiment', 'experi', 'infrastructur', 'googl', 'web']
11394822,0.2,['friend', 'user', 'contact', 'group', 'lab']
1141080,0.6,['dimension', 'index', 'curs', 'similar', 'high']
11470328,0.2,['effect', 'interest', 'probabilist', 'inform', 'flickr']
11482753,0.2,['domain', 'distribut', 'method', 'concept', 'data']
11536257,0.2,['grafting-light', 'featur', 'learn', 'gradient', 'mrfs']
11539451,0.4,['compress', 'data', 'dozen', 'set', 'queri']
11546904,0.2,['relationship', 'advisor-advise', 'network', 'research', 'model']
11626792,0.6,['algorithm', 'motif', 'onlin', 'time', 'discoveri']
11669627,0.2,['algorithm', 'regret', 'choic', 'binari', 'offset']
1167574,0.4,['space', 'system', 'spacecraft', 'data', 'vehicl']
1167595,0.2,['servic', 'graph', 'system', 'anomali', 'method']
1167659,0.4,['rule', 'weight', 'attack', 'lerad', 'anomali']
11804378,0.4,['problem', 'regress', 'data', 'straightforward', 'method']
11842174,0.2,['entiti', 'document', 'approach', 'accuraci', 'director']
1186368,0.2,['plagiar', 'program', 'tool', 'gplag', 'depend']
1195189,0.4,['cocain', 'effici', 'quasi-cliqu', 'perform', 'mine']
11980488,0.2,['function', 'relationship', 'classif', 'model', 'algorithm']
11981864,0.2,['traffic', 'content', 'algorithm', 'time', 'schedul']
1209092,0.2,['model', 'object', 'propos', 'data', 'solut']
1220729,0.2,['segment', 'algorithm', 'differ', 'practic', 'heurist']
1225233,0.6,['nomogram', 'visual', 'effect', 'predict', 'techniqu']
1239715,0.2,['data', 'decis', 'method', 'benefit', 'rule']
1288009,0.2,['system', 'critiqu', 'technic', 'accuraci', 'model']
13035191,0.2,['news', 'wrapper', 'template-independ', 'page', 'site']
13066434,0.2,['algorithm', 'sphere', 'framework', 'johnson-lindenstrauss', 'point']
13083411,0.4,['algorithm', 'graph', 'cluster', 'rwdisk', 'factor']
1317160,0.2,['algorithm', 'custom', 'revenu', 'price', 'e-cont']
13194551,0.4,['decomposit', 'algorithm', 'nonneg', 'column', 'matrix']
13222302,0.2,['sequenc', 'function', 'system', 'ptd', 'driver']
1342241,0.2,['rule', 'queri', 'rule-ql', 'rc', 'languag']
13502551,0.4,['algorithm', 'framework', 'queri', 'graph', 'regular']
1353138,0.2,['util', 'sampl', 'class', 'algorithm', 'general']
1364456,0.2,['string', 'classif', 'behavior', 'scheme', 'granular']
1364573,0.2,['interaction-pattern', 'system', 'scenario', 'requir', 'process']
1370349,0.2,['period', 'custom', 'call', 'month', 'transact']
1374932,0.2,['data', 'inform', 'seri', 'similar', 'market']
13755742,0.2,['data', 'communiti', 'model', 'interest', 'outlier']
13755977,0.6,['rank', 'classif', 'network', 'class', 'inform']
13802275,0.4,['friend', 'privaci', 'secur', 'user', 'network']
13808584,0.6,['human', 'movement', 'social', 'mobil', 'network']
13809567,0.4,['algorithm', 'approach', 'cox', 'featur', 'predict']
13928451,0.2,['probabilist', 'perform', 'databas', 'data', 'dataset']
14051997,0.2,['spine', 'approach', 'model', 'sparsif', 'scalabl']
14058457,0.4,['link', 'predict', 'place', 'user', 'place-friend']
14076694,0.2,['probabilist', 'dp', 'optim', 'pakdd', 'support']
14125260,0.2,['dsgd', 'stochast', 'ssgd', 'algorithm', 'matrix']
14344924,0.4,['bid', 'level', 'real-tim', 'ad', 'offlin']
1473866,0.2,['similar', 'measur', 'distanc', 'learnabl', 'databas']
1522729,0.2,['network', 'dataset', 'lossless', 'bayesian', 'compress']
1523191,0.2,['imag', 'object', 'viewpoint', 'pattern', 'distanc']
2341962,0.2,['method', 'dimens', 'grid', 'data', 'algorithm']
2353166,0.6,['test', 'vlsi', 'ic', 'data', 'mine']
2916145,0.2,['region', 'signific', 'maximum', 'spatial', 'densiti']
3568707,0.6,['data', 'featur', 'high-dimension', 'redund', 'studi']
3680878,0.2,['system', 'comput', 'measur', 'intrusion-detect', 'second']
3744882,0.2,['mine', 'data', 'qualiti', 'profil', 'precis']
3748056,0.2,['protocol', 'kernel', 'classifi', 'privat', 'classif']
3769914,0.2,['queri', 'graph', 'method', 'node', 'scalabl']
3769919,0.2,['node', 'queri', 'experi', 'accuraci', 'subgraph']
3779321,0.8,['interesting', 'itemset', 'network', 'background', 'knowledg']
3780602,0.2,['pattern', 'risk', 'problem', 'discoveri', 'properti']
3785570,0.4,['phenotyp', 'mine', 'method', 'gene', 'interest']
3788999,0.2,['document', 'method', 'collect', 'likelihood', 'confer']
3792033,0.2,['prototyp', 'download', 'method', 'visual', 'task']
3809174,0.2,['algorithm', 'classifi', 'accept', 'medic', 'barrier']
3816158,0.2,['solver', 'elef', 'differ', 'problem', 'risk']
3852549,0.4,['method', 'languag', 'text', 'compar', 'corpora']
3858841,0.2,['miner', 'wavelength', 'spectral', 'search', 'spectromet']
3859887,0.4,['pattern', 'frequent', 'semant', 'inform', 'approach']
3869373,0.2,['softwar', 'test', 'version', 'approach', 'correct']
3906628,0.8,['cluster', 'step', 'model', 'algorithm', 'correl']
3908215,0.2,['data', 'pattern', 'v-miner', 'variabl', 'parallel']
3918474,0.2,['featur', 'cascad', 'linear', 'approach', 'comparison']
3920459,0.6,['dissimilar', 'cluster', 'ontolog', 'relationship', 'hierarchi']
3921987,0.4,['featur', 'classif', 'svm', 'suffix', 'text']
3929140,0.2,['function', 'data', 'applic', 'kernel', 'relationship']
3950072,0.2,['pattern', 'softwar', 'trace', 'studi', 'program']
3951829,0.6,['data', 'correl', 'such', 'structur', 'interest']
3961369,0.2,['anonym', 'method', 'attribut', 'recod', 'utility-bas']
4002392,0.2,['approach', 'tree', 'problem', 'step', 'observ']
4016160,0.4,['model', 'algorithm', 'perform', 'graphic', 'data']
4031511,0.4,['constraint', 'tree', 'decis', 'lattic', 'itemset']
4051385,0.2,['spearman', 'tau', 'measur', 'footrul', 'attribut']
4056131,0.2,['detect', 'comput', 'small', 'duplicate-docu', 'increas']
4100505,0.6,['communiti', 'blogospher', 'blog', 'optim', 'problem']
4186146,0.6,['databas', 'mine', 'structur', 'graph', 'algorithm']
4249633,0.2,['dea', 'analysi', 'model', 'method', 'hull']
4270261,0.2,['databas', 'drosophila', 'literatur', 'embryo', 'framework']
4306370,0.2,['individu', 'employ', 'tribe', 'associ', 'secur']
4324571,0.4,['function', 'interpret', 'behavior', 'model', 'import']
4398213,0.2,['random', 'result', 'dataset', 'data', 'approach']
4413738,0.2,['network', 'graph', 'nsi', 'varieti', 'annot']
4422616,0.2,['pattern', 'techniqu', 'algorithm', 'unsupervis', 'hedg']
4453627,0.4,['hierarchi', 'resolut', 'rate', 'term', 'event']
4469535,0.2,['techniqu', 'massachusett', 'branch', 'secur', 'dataset']
4504437,0.2,['document', 'graph', 'file', 'algorithm', 'collect']
4511305,0.2,['model', 'session', 'recommend', 'prefetch', 'user']
4604920,0.2,['cube', 'problem', 'quotient', 'aggreg', 'algorithm']
4609403,0.2,['subset', 'data', 'entropi', 'perform', 'method']
4677655,0.2,['data', 'valu', 'method', 'domain', 'such']
4685648,0.6,['movi', 'search', 'yahoo', 'method', 'rank']
4697801,0.2,['multi-dimension', 'data', 'test', 'chang', 'statist']
4697802,0.4,['algorithm', 'discrep', 'linear', 'space', 'method']
4700797,0.2,['algorithm', 'accuraci', 'distanc', 'sampl', 'expens']
4711482,0.2,['ida', 'interdepend', 'attribut', 'applic', 'data']
4713024,0.4,['outlier', 'cluster', 'test', 'confid', 'transduct']
4721679,0.2,['cluster', 'data', 'algorithm', 'grid', 'time']
4738341,0.2,['issu', 'method', 'support', 'new', 'set']
4738342,0.2,['class', 'cost', 'method', 'test', 'drift']
4739043,0.2,['group', 'model', 'algorithm', 'ci', 'surviv']
4740231,0.2,['system', 'perform', 'tool', 'job', 'schedul']
4766160,0.2,['problem', 'mcsc', 'minimum', 'set', 'cag']
4774319,0.2,['par-csp', 'processor', 'parallel', 'input', 'pattern']
4794787,0.4,['process', 'discoveri', 'user', 'knowledg', 'data']
4818705,0.4,['discret', 'symbol', 'hidden', 'markov', 'method']
4882089,0.4,['episod', 'algorithm', 'complex', 'frequent', 'discoveri']
4886672,0.4,['system', 'machin', 'grid', 'data', 'algorithm']
4916705,0.4,['cluster', 'algorithm', 'framework', 'constraint', 'data']
4978533,0.2,['lungcad', 'trial', 'system', 'cad', 'nodul']
4980157,0.2,['syslog', 'mixtur', 'methodolog', 'dynam', 'pattern']
5005014,0.4,['drug', 'report', 'environ', 'pharmacovigil', 'safeti']
5014927,0.2,['kernel', 'problem', 'binary-class', 'qcqp', 'program']
5023118,0.2,['inform', 'web', 'truthfind', 'site', 'search']
5070260,0.2,['complex', 'synopsi', 'approach', 'space', 'practic']
5097759,0.2,['canonic', 'represent', 'databas', 'cost', 'record']
5133167,0.6,['controversi', 'deviat', 'evalu', 'data', 'model']
5143105,0.4,['data', 'cluster', 'naml', 'em', 'low-dimension']
5169771,0.4,['motif', 'algorithm', 'uniform', 'time', 'discoveri']
5228328,0.2,['imag', 'reimburs', 'languag', 'expens', 'entiti']
5329968,0.4,['dataset', 'nested', 'column', 'row', 'algorithm']
5446340,0.4,['data', 'concept', 'drift', 'model', 'algorithm']
6158185,0.4,['state', 'rule', 'progress', 'confid', 'strategi']
6259100,0.2,['itemset', 'mrf', 'approach', 'pattern', 'occurr']
6383098,0.2,['spacecraft', 'data', 'on-board', 'mar', 'effort']
7101956,0.2,['approach', 'shrinkag', 'paramet', 'valu', 'model']
7176671,0.4,['wikipedia', 'techniqu', 'infobox', 'experi', 'design']
7833205,0.2,['infer', 'experi', 'topic', 'model', 'techniqu']
9050379,0.2,['qed', 'experiment', 'knowledg', 'system', 'publish']
9060690,0.2,['anomali', 'data', 'ship', 'pattern', 'contain']
9101741,0.2,['exampl', 'experi', 'set', 'domain', 'method']
9102538,0.2,['method', 'train', 'exampl', 'plane', 'such']
9109385,0.4,['transact', 'data', 'anonym', 'privaci', 'research']
9111641,0.2,['function', 'label', 'classif', 'out-of-domain', 'algorithm']
9125701,0.2,['network', 'paper', 'public', 'search', 'system']
9133885,0.2,['relat', 'paramet', 'model', 'error', 'factor']
9135998,0.2,['titl', 'url', 'link-titl', 'succinct', 'framework']
9142727,0.2,['similar', 'behavior', 'social', 'individu', 'activ']
9151050,0.6,['stream', 'tree', 'mine', 'close', 'lattic']
9161791,0.4,['algorithm', 'problem', 'hyperrectangl', 'approxim', 'transact']
9167777,0.2,['approach', 'itemset', 'restor', 'accuraci', 'term']
9194903,0.2,['train', 'dataset', 'expectation-maxim', 'gibb', 'sampl']
9248967,0.2,['algorithm', 'cssp', 'matrix', 'unsupervis', 'inform']
9251891,0.2,['data', 'privacy-preserv', 'lung', 'result', 'non-small-cel']
9261711,0.4,['graph', 'mine', 'method', 'pls', 'weight']
9274894,0.2,['label', 'data', 'label-quality\\/cost', 'regim', 'repertoir']
9284044,0.2,['model', 'user', 'method', 'recommend', 'product']
9309392,0.2,['approach', 'classif', 'network', 'real-world', 'phase']
9315193,0.2,['graph', 'competitor', 'cmd', 'time', 'non-redund']
9336615,0.2,['multi-top', 'categor', 'problem', 'label', 'formul']
9389455,0.2,['page', 'advertis', 'pornographi', 'content', 'violenc']
9403280,0.2,['artist', 'potenti', 'network', 'queri', 'algorithm']
9412373,0.2,['queri', 'problem', 'engin', 'search', 'effect']
9419452,0.4,['label', 'partial', 'learn', 'classif', 'data']
9421192,0.4,['templat', 'wrapper', 'page', 'approach', 'common']
9463669,0.6,['privaci', 'class', 'anonym', 'inform', 'properti']
9479071,0.2,['instanc', 'erm', 'learn', 'data', 'graph']
9485675,0.4,['transfer', 'weight', 'model', 'classif', 'differ']
9521135,0.2,['cluster', 'algorithm', 'accuraci', 'data', 'sever']
9605734,0.2,['advertis', 'ad', 'keyword', 'land', 'bounc']
9606991,0.6,['document', 'topic', 'visual', 'latent', 'model']
9611024,0.2,['criteria', 'criterion', 'rank', 'letor', 'trec']
9617212,0.4,['sampl', 'lda', 'speedup', 'collect', 'corpora']
9618001,0.2,['url', 'site', 'featur', 'thousand', 'malici']
9621454,0.2,['system', 'figur', 'knowledg', 'challeng', 'inform']
9624095,0.4,['queri', 'aspect', 'reformul', 'term', 'log']
9632155,0.2,['bbm', 'data', 'model', 'set', 'distinct']
9640142,0.2,['snare', 'scalable-linear', 'default', 'fraud', 'domain']
9647883,0.6,['wisdom', 'cluster', 'subspac', 'search', 'object-level']
9662316,0.2,['network', 'connect', 'data', 'learn', 'model']
9663908,0.2,['optim', 'step', 'converg', 'size', 'lipschitz']
9678724,0.2,['cut-and-stitch', 'model', 'hidden', 'structur', 'linear']
9683909,0.4,['pattern', 'frequent', 'dataset', 'exampl', 'support']
9690351,0.2,['network', 'osn', 'user', 'distribut', 'properti']
9692779,0.2,['entiti', 'local', 'spot', 'approach', 'web']
9696778,0.2,['messag', 'import', 'user', 'email', 'represent']
9701993,0.4,['visual', 'bibliometr', 'network', 'graph', 'tool']
9727373,0.2,['probabilist', 'approach', 'transact', 'techniqu', 'magnitud']
9729483,0.4,['network', 'cluster', 'algorithm', 'object', 'heterogen']
9757313,0.4,['compress', 'network', 'graph', 'properti', 'structur']
9759716,0.4,['behavior', 'user', 'result', 'search', 'browser']
9942032,0.4,['influenc', 'algorithm', 'heurist', 'node', 'degre']
9942600,0.2,['relationship', 'entiti', 'corpora', 'model', 'network']
9942601,0.6,['influenc', 'correl', 'test', 'social', 'action']
9944671,0.4,['brand', 'network', 'audienc', 'advertis', 'social']
9953918,0.4,['model', 'parallel', 'data', 'large-scal', 'algorithm']
9962233,0.4,['algorithm', 'blog', 'coverag', 'user', 'blogospher']
9965882,0.2,['test', 'estim', 'perform', 'stream', 'factor']
9972873,0.2,['time', 'shapelet', 'algorithm', 'primit', 'seri']
9997445,0.2,['problem', 'individu', 'framework', 'team', 'dataset']
