794717,precision,0.0,recall,0.0,['applications in bioinformatics', 'problem finds applications', 'index of abstracts', 'bioinformatics dataset', 'same set', 'set system', 'set of objects', 'mining problem', 'traditional redescription mining', 'set of genes']
303682,precision,0.2,recall,0.4,['model based clustering', 'corresponding clusters', 'model-based clustering', 'cluster tree', 'hybrid clustering', 'clustering method', 'nonparametric clustering', 'clustering algorithm', 'goal of clustering', 'new clustering']
10001128,precision,0.0,recall,0.0,['opinion mining applications', 'mining applications opinion', 'opinion mined', 'applications opinion', 'assignment for opinion', 'opinions on multiple', 'companies offering opinion', 'products each sentence', 'problem entity assignment', 'sentence talks']
5133167,precision,0.0,recall,0.0,['evaluation and deviation', 'controversial object', 'bias and controversy', 'reviewers and controversy', 'statistical deviation', 'deviation at face', 'part of reviewers', 'approaches take evaluation', 'evaluation score', 'evaluation data']
510197,precision,0.0,recall,0.0,['clustering with mixtures', 'mixtures of regression', 'trajectory clustering', 'regression models']
89079,precision,0.1,recall,0.2,['discovery of time', 'discovery algorithm', 'motif discovery', 'time series', 'algorithm is probabilistic', 'series motifs', 'probabilistic discovery', 'mining problems', 'pattern discovery', 'notion of time']
5169771,precision,0.1,recall,0.25,['time algorithms', 'uniform scaling time', 'discovery of time', 'summarization and clustering', 'time series', 'applications of time', 'motif discovery', 'series motifs', 'motifs under uniform', 'mining algorithms']
11482753,precision,0.1,recall,0.25,['concepts for domain', 'source domain', 'target domain', 'domain adaptation', 'domain with sufficient', 'domains with only', 'document classification', 'learning methods', 'adaptation method', 'different underlying distributions']
9683909,precision,0.0,recall,0.0,['state-of-the-art frequent pattern', 'frequent patterns', 'low support patterns', 'pattern mining', 'discriminative pattern', 'patterns via model-based', 'support patterns', 'pattern algorithm', 'patterns provide solutions', 'software and datasets']
329505,precision,0.2,recall,0.5,['mining quantitative correlated', 'mining quantitative databases', 'approach than mining', 'correlated patterns', 'mining correlations', 'mining quantitative', 'information-theoretic approach', 'quantitative correlated', 'research on mining', 'mining associations']
524908,precision,0.0,recall,0.0,['distance-based outliers', 'outlier computation', 'outliers from large', 'available for outlier', 'distance metric', 'mutual distances', 'set of objects', 'i\\/o efficiency', 'i\\/o cost', 'run time']
14987,precision,0.0,recall,0.0,['data streams', 'mining high-speed data', 'learning algorithms', 'streams are incremental', 'streams is vfdt', 'tree algorithm', 'mining data', 'medium data', 'algorithms for mining', 'high-speed data']
14125260,precision,0.1,recall,0.25,['stochastic optimization', 'stochastic gradient', 'results from stochastic', 'optimization algorithm', 'stochastic approximation', 'iterative stochastic', 'scalability properties', 'novel algorithm', 'alternative algorithms', 'matrix-factorization algorithm']
9419452,precision,0.0,recall,0.0,['label learning', 'problem of learning', 'partially labeled', 'discriminative learning', 'margin-based learning', 'learning framework', 'learning approach', 'label information', 'correct label', 'possible labels']
10201372,precision,0.1,recall,0.25,['consensus learning', 'source consensus', 'supervised learning', 'unsupervised clustering', 'classification accuracy', 'unsupervised hypotheses', 'supervised models', 'supervised and unsupervised', 'information sources', 'heterogeneous source']
2353166,precision,0.25,recall,0.125,['test data', 'vlsi testing', 'ic test', 'mining ic']
676107,precision,0.6,recall,0.75,['vector machine', 'machine classifiers', 'support vector', 'selection for support', 'data selection']
9729483,precision,0.1,recall,0.5,['heterogeneous information network', 'cluster membership information', 'information networks', 'informative clusters', 'heterogeneous networks', 'clustering on heterogeneous', 'clustering of multi-typed', 'network schema', 'ranking and cluster', 'cluster membership']
13755742,precision,0.1,recall,0.3333333333333333,['modeling networked data', 'networked data', 'community information', 'community outliers', 'data and links', 'data likelihood', 'modeling networked', 'data sets', 'information networks', 'data or hypertext']
698383,precision,0.0,recall,0.0,['series data', 'time series', 'non-stationary time', 'models from time', 'data source', 'change point detection', 'data stream', 'nature of data', 'learning of non-stationary', 'data analysis']
4711482,precision,0.1,recall,0.25,['systems information discovery', 'discovery systems information', 'discovery systems', 'discovery and analysis', 'information discovery', 'knowledge discovery', 'analysis systems', 'systems information', 'idas data', 'privacy issues']
13755977,precision,0.0,recall,0.0,['ranking with classification', 'roles in classification', 'ranking-based iterative classification', 'classification of heterogeneous', 'classification framework', 'iterative classification', 'ranking-based classification', 'state-of-art classification', 'classification methods', 'classification in order']
9109385,precision,0.1,recall,0.3333333333333333,['anonymizing transaction data', 'transaction data', 'anonymizing transaction', 'data mining research', 'transaction databases', 'detailed transaction', 'use of transaction', 'data mining', 'arbitrary set', 'set of items']
4604920,precision,0.1,recall,0.5,['storage space', 'equivalence classes', 'performance study', 'median data cube', 'data cube', 'techniques called addset', 'equivalence partitions', 'cells into equivalence', 'addset data', 'quotient cube']
1239715,precision,0.0,recall,0.0,['sequential cost-sensitive decision', 'cost-sensitive learning', 'cost-sensitive decision', 'learning and decision', 'issues of cost-sensitive', 'sequence of cost-sensitive', 'sequential cost-sensitive', 'learning framework', 'reinforcement learning', 'approach to sequential']
3859887,precision,0.0,recall,0.0,['semantic pattern annotations', 'frequent patterns', 'pattern annotations', 'semantically similar patterns', 'semantic pattern', 'patterns with context', 'annotations for frequent', 'pattern mining', 'pattern with non-semantical', 'pattern with in-depth']
10164574,precision,0.2,recall,0.6666666666666666,['entities in documents', 'entity attributes', 'person entities', 'joint entity', 'entity identification', 'discriminative entity', 'structured entity', 'references to entities', 'joint model', 'generative model']
10201458,precision,0.0,recall,0.0,['pattern mining algorithms', 'algorithms in association', 'standard biclustering algorithms', 'mining algorithms', 'algorithms from microarray', 'algorithms are unable', 'algorithm isa', 'several algorithms', 'real-valued patterns', 'analysis framework']
14051997,precision,0.0,recall,0.0,['scalable approach', 'independent-cascade model', 'terms of scalability', 'sparsified models', 'approach to sparsification', 'past propagations', 'exhaustive-search approach', 'improvements in terms', 'influence network', 'sparsification of influence']
9642833,precision,0.1,recall,0.3333333333333333,['index datasets', 'indexing and mining', 'research in indexing', 'algorithms and representations', 'mining time', 'terabyte sized time', 'mining algorithms', 'time series', 'data mining', 'symbolic representation']
340719,precision,0.16666666666666666,recall,0.25,['information extraction', 'approximate information', 'extraction rules', 'revision of approximate', 'bias for revision', 'explicit bias']
925579,precision,0.1,recall,0.2,['diffusion kernels', 'application of kernel', 'neumann kernels', 'kernel methods', 'graph laplacian', 'laplacian and diffusion', 'analysis the application', 'link analysis', 'analysis measures', 'co-citation relatedness']
10561862,precision,0.1,recall,0.2,['memory leaks using', 'memory leaks', 'potential memory', 'dumps memory', 'reclamation of memory', 'leaks using graph', 'real-world applications', 'application crashes', 'graph grammar mining', 'leak sources']
460977,precision,0.2,recall,0.25,['association rule discovery', 'association rule', 'data mining', 'associations among expression', 'rule evaluation operators', 'several rule', 'number of associations', 'topics in bioinformatics', 'rule discovery', 'microarray data']
9624095,precision,0.1,recall,0.3333333333333333,['latent query aspects', 'sessions search queries', 'query aspect', 'broad latent query', 'reformulating such queries', 'broad query', 'query reformulations', 'such queries', 'latent query', 'aspects from search']
959147,precision,0.0,recall,0.0,['classes of data', 'mining such patterns', 'data structure', 'sparse data', 'mining of high', 'patterns using zero-suppressed', 'powerful data', 'high difference', 'patterns of contrast', 'technique for mining']
9621454,precision,0.2,recall,0.3333333333333333,['topic model', 'correspondence topic', 'probabilistic topic', 'mining captioned figures', 'figures in biological', 'sampling for information', 'information retrieval', 'literature figures', 'biological information', 'realistic figure']
4422616,precision,0.1,recall,0.3333333333333333,['unsupervised hedge algorithm', 'unsupervised learning', 'learning setting', 'unsupervised hedge', 'hedge algorithm', 'applicable to pattern', 'rank aggregation', 'mining algorithms', 'number of patterns', 'sources pattern']
997055,precision,0.0,recall,0.0,['itemset patterns', 'kinds of patterns', 'number of patterns', 'patterns using only', 'frequent patterns', 'collection of itemset', 'frequent-pattern mining', 'approach frequent-pattern', 'mining process', 'mining various']
13809567,precision,0.1,recall,0.08333333333333333,['machine learning approach', 'learning approach', 'machine learning', 'approach for stroke', 'traditional approaches', 'cox feature', 'selects robust features', 'automatic feature', 'feature selection', 'robust features']
663987,precision,0.0,recall,0.0,['indices using clustering', 'cluster based indices', 'known climate indices', 'clusters are time', 'climate indices', 'eigenvalue analysis techniques', 'known climate', 'land climate', 'discovery of climate', 'known indices']
1167659,precision,0.1,recall,0.16666666666666666,['rule validation', 'rule weighting', 'comprehensible rules', 'validation set', 'rules for detecting', 'held-out validation', 'rules with possible', 'rules and associate', 'pruning in rule', 'set of comprehensible']
11279489,precision,0.0,recall,0.0,['experimentation at google', 'experimental environment', 'learning algorithms', 'experimental processes', 'system and experimental', 'appetite for experimentation', 'overall experimental', 'machine learning', 'users experience', 'experiment infrastructure']
4882089,precision,0.1,recall,0.25,['episode discovery', 'frequent episode', 'episodes in event', 'measure for episodes', 'new frequency', 'occurrences of episodes', 'algorithms for frequent', 'frequency measure', 'new algorithms', 'occurrences-based frequency']
10925003,precision,0.2,recall,0.6666666666666666,['utility-driven graph generator', 'utility-driven graph', 'communication networks', 'person-to-person network', 'real networks', 'utility-driven generator', 'networks have many', 'social networks', 'time-evolving networks', 'graph generator']
10971362,precision,0.1,recall,0.16666666666666666,['features for classification', 'classification of software', 'classification technique', 'discriminative features', 'discriminative pattern', 'pattern-based classification', 'pattern mining', 'set of discriminative', 'mining approach', 'approach software']
3809174,precision,0.1,recall,0.2,['support systems', 'support vector', 'linear support', 'medical-decision support', 'algorithm on linear', 'linear classifiers', 'vector machines', 'such classifiers', 'extraction algorithm', 'medical images']
9727373,precision,0.2,recall,0.5,['uncertainty of item', 'uncertain transaction databases', 'existential uncertainty', 'databases probabilistic', 'probabilistic frequent', 'probabilistic formulations', 'probabilistic context', 'itemset mining', 'new probabilistic', 'mining in uncertain']
10151654,precision,0.1,recall,0.16666666666666666,['data mining motivation', 'data center managed', 'data mining', 'series data', 'performance of data', 'data center', 'temporal data', 'data streams', 'management of data', 'application of frequent']
5070260,precision,0.0,recall,0.0,['space complexities', 'time complexity', 'time and\\/or space', 'complexity advantages', 'synopsis space', 'algorithm reduces time', 'maximum allowed error', 'synopsis algorithm', 'optimal error', 'minimum-space synopsis']
9606991,precision,0.1,recall,0.3333333333333333,['visualizing document', 'latent semantic visualization', 'documents and topics', 'visualization space', 'visualization method', 'conventional visualization', 'semantic visualization', 'space of documents', 'topic model', 'set of documents']
103469,precision,0.0,recall,0.0,['privacy preserving', 'privacy scenario', 'data record', 'data mining', 'preserving regression', 'data owners\\/agencies', 'proprietary data', 'reluctance of data', 'regression analysis', 'beneficial data']
13928451,precision,0.0,recall,0.0,['such as sensor', 'sensor monitoring', 'applications such', 'monitoring systems', 'inherent in applications', 'probabilistic guarantees data', 'location-based services', 'probabilistic data', 'probabilistic database', 'uncertainty is inherent']
2916145,precision,0.1,recall,0.25,['maximum density region', 'spatial disease cluster', 'spatial scan statistic', 'statistic dk', 'density region', 'significant spatial', 'rectangular region', 'spatial clusters', 'dense regions', 'grid of squares']
93113,precision,0.0,recall,0.0,['mining using diffsets', 'vertical mining', 'mining algorithms', 'vertical data', 'vertical tid', 'representation called diffset', 'vertical format', 'fast vertical', 'results of vertical', 'number of vertical']
954813,precision,0.1,recall,0.14285714285714285,['learning methods', 'machine learning', 'problem in sensor', 'advantages of methods', 'models in sensor', 'sensor networks', 'method more efficient', 'method through extensive', 'beacon sensors', 'mica2 sensors']
13083411,precision,0.0,recall,0.0,['clustered graph', 'clustering algorithm', 'clusters of nodes', 'cluster boundaries', 'popular clustering', 'graphs link', 'personalized graph', 'graph search', 'real-world graphs', 'disk-resident graphs']
406323,precision,0.2,recall,0.3333333333333333,['personalization process web', 'web content', 'process web', 'web usage', 'web site', 'web personalization', 'form of web', 'site semantics', 'personalization process', 'data with content']
13802275,precision,0.1,recall,0.3333333333333333,['secure user privacy', 'network of friends', 'user privacy', 'networking security', 'networking site', 'secure user', 'new friend', 'vulnerable friends', 'social network', 'security and privacy']
9759716,precision,0.1,recall,0.25,['post-result user behavior', 'user behavior', 'post-result browsing behavior', 'post-result behavior', 'browsing behavior', 'post-result user', 'study user', 'search results', 'implicit user', 'ranking of search']
9463669,precision,0.0,recall,0.0,['data privacy privacy', 'privacy privacy', 'data privacy', 'anonymized data', 'independently release anonymized', 'reasoning about privacy', 'differential privacy', 'anonymized releases', 'privacy when multiple', 'notions of privacy']
4453627,precision,0.1,recall,0.1,['estimating occurrence rates', 'estimate click rates', 'rates of rare', 'occurrence rates', 'rates are low', 'levels of granularity', 'two-stage model', 'hierarchies is sparse', 'events in terms', 'markov model']
112222,precision,0.0,recall,0.0,['customer-item recommendation', 'recommendation method', 'promotion-tunable customer-item', 'fast promotion-tunable', 'independent probabilities']
1374932,precision,0.3,recall,1.0,['partial information', 'information of time', 'retrieval and representation', 'portion of information', 'whole information', 'standard classification', 'series similarity', 'similarity measure', 'series data', 'time series']
9161791,precision,0.1,recall,0.25,['synthetic datasets', 'summarize transactional', 'effectiveness and efficiency', 'efficient algorithm', 'transactional databases', 'approximation algorithm', 'real and synthetic', 'scheme transactional', 'succinct summarization', 'algorithm hyper']
998449,precision,0.0,recall,0.0,['email models', 'machine learning', 'learning and data', 'combining classifier', 'behavior models', 'combination methods', 'email data', 'models for false', 'domain of email', 'multiple and combined']
9421192,precision,0.0,recall,0.0,['structured source', 'similar pages', 'approach separates pages', 'common template', 'input pages', 'different templates', 'pages with notable', 'collections of pages', 'script or template', 'templates using dynamic']
9505,precision,0.0,recall,0.0,['simultaneous word-document clustering', 'column clusterings', 'simultaneous clustering', 'word-document clustering', 'row and column', 'co-clustering algorithm', 'number of row', 'co-clustering problem', 'innovative co-clustering', 'analysis is co-clustering']
4051385,precision,0.0,recall,0.0,['numerical attributes', 'pattern combining numerical', 'support measures', 'measures for numerical', 'categorical attributes', 'new support', 'sets of numerical', 'frequent patterns', 'discretization methods', 'interesting patterns']
14076694,precision,0.1,recall,0.25,['support via probabilistic', 'mining sequential patterns', 'sequential pattern mining', 'patterns from probabilistic', 'incremental support', 'expected support', 'computing their support', 'mining in probabilistic', 'probabilistic databases', 'pattern mining']
9640142,precision,0.1,recall,0.3333333333333333,['belief propagation', 'propagation algorithm', 'nodes in networks', 'algorithm called snare', 'algorithm for use', 'task of fraud', 'detect potential fraud', 'network analysis', 'fraud schemes', 'publicly-available datasets']
11842174,precision,0.0,recall,0.0,['accuracy of entity', 'approaches introduce computational', 'context of entities', 'prior approaches', 'collections extracting entities', 'entity categorization', 'related entities', 'local document', 'large document', 'document context']
9309392,precision,0.1,recall,0.25,['network classification', 'sparsely labeled networks', 'problem of classification', 'within-network classification', 'classification tasks', 'classification and semi-supervised', 'edges for classification', 'classification performance', 'collective classification', 'sparse networks']
5023118,precision,0.0,recall,0.0,['information source', 'true information', 'information on many', 'correctness of information', 'multiple conflicting information', 'provide conflicting information', 'piece of information', 'trustworthy web sites', 'information is likely', 'important information']
10011554,precision,0.1,recall,0.2,['entire event sequence', 'event sequence', 'large event', 'associations among events', 'sequences capture system', 'entire event', 'entire sequence', 'research on sequence', 'sequence mining', 'system and user']
939453,precision,0.1,recall,0.25,['relational learning', 'new features', 'feature expressions', 'new relations', 'features in statistical', 'predictive features', 'feature spaces', 'complex feature', 'feature selection', 'statistical relational']
11546904,precision,0.1,recall,0.25,['advisor-advisee relationship mining', 'mining advisor-advisee relationships', 'advisor-advisee relationships', 'relationships from research', 'relationship mining', 'knowledge about relationships', 'kinds of relationships', 'relationships among people', 'learning algorithm', 'models the advisor-advisee']
321801,precision,0.0,recall,0.0,['fundamental rule changes', 'rule changes', 'fundamental rule', 'number of rules', 'time periods', 'change is fundamental', 'number of changes', 'association rules', 'supports and\\/or confidences', 'changes of association']
4677655,precision,0.2,recall,0.6666666666666666,['data values', 'values are inliers', 'such missing values', 'problem of cleaning', 'cleaning disguised missing', 'disguised missing data', 'suspicious disguise values', 'missing values', 'studies on cleaning', 'missing data']
184282,precision,0.1,recall,0.2,['dimensionality reduction methods', 'method for dimensionality', 'dimensionality reduction', 'projection in dimensionality', 'conventional dimensionality', 'high dimensionality', 'data random', 'random lower-dimensional', 'reduction methods', 'text data']
510194,precision,0.0,recall,0.0,['data analysis', 'efficient data', 'exploratory data', 'data mining', 'analysis for efficient']
9696778,precision,0.0,recall,0.0,['learning methods', 'statistical learning', 'learning algorithm', 'messages and importance', 'research on statistical', 'importance judgments', 'message and user', 'importance level', 'research community', 'importance labels']
261834,precision,0.0,recall,0.0,['organization and summarization', 'multi-level organization']
6158185,precision,0.1,recall,0.3333333333333333,['pattern called progressive', 'application of progressive', 'progressive confident', 'search space', 'kind of pattern', 'definition of progressive', 'mining progressive', 'enormous search', 'experiment result', 'pruning strategies']
4186146,precision,0.0,recall,0.0,['mine graph databases', 'disk-based graph databases', 'databases mining', 'many graph databases', 'graph databases', 'mining algorithms', 'pattern mining', 'scalable mining', 'mining of large', 'disk-based databases']
680148,precision,0.0,recall,0.0,['property mining', 'mining the space', 'properties existing data', 'graph properties', 'data mining', 'specific properties', 'mining queries', 'mining algorithms', 'space of graph', 'feasibility of property']
314861,precision,0.0,recall,0.0,['site style tree', 'main content blocks', 'style tree', 'content blocks', 'web pages', 'tree structure', 'information in web', 'web site', 'common contents', 'information blocks']
668606,precision,0.0,recall,0.0,['intelligent data', 'data cleaner', 'knowledge-based intelligent']
14344924,precision,0.0,recall,0.0,['level of knowledge', 'optimization problem offline', 'levels using control-theoretic', 'knowledge an offline', 'level of impression', 'limits and inventory', 'offline optimality', 'consumption levels', 'tractable level', 'budget limits']
10061437,precision,0.1,recall,0.2,['search results', 'sets of results', 'set of queries', 'query abandonment', 'relevance approach', 'greedy approach', 'approach to analyzing', 'new approach', 'click-through rate', 'typical user']
10903275,precision,0.3,recall,1.0,['learning formulation', 'multi-task learning', 'learning incoherent', 'optimization formulation', 'linear multi-task', 'formulation is non-convex', 'incoherent sparse', 'optimization problem', 'low-rank patterns', 'sparse and low-rank']
54521,precision,0.0,recall,0.0,['data at query', 'query models', 'query generalization problem', 'transaction data', 'query selectivity estimation', 'problem of query', 'mixture models', 'data sets', 'query time', 'query answering']
652735,precision,0.1,recall,0.14285714285714285,['query logs', 'inform future personalization', 'analysis of query', 'personalization opportunities', 'opportunities query', 'engine logs', 'future personalization', 'personalization efforts', 'large-scale analysis', 'large-scale study']
9142727,precision,0.2,recall,0.6666666666666666,['social influence', 'similarity and social', 'analysis of social', 'social interaction', 'social networks', 'influence and selection', 'influence in modeling', 'future behavior', 'uniformity of behavior', 'effects between similarity']
565501,precision,0.0,recall,0.0,['multi-objective performance', 'performance modeling', 'modeling for direct', 'data mining', 'algorithms in data', 'direct marketing', 'evolutionary algorithms']
11626792,precision,0.1,recall,0.25,['motif discovery algorithm', 'discovery algorithm', 'online algorithms', 'mining algorithms', 'offline algorithms', 'online motif discovery', 'motif discovery', 'online motif', 'online discovery', 'rule discovery']
60862,precision,0.0,recall,0.0,['clustering individuals', 'framework for clustering', 'individuals and objects', 'probabilistic framework', 'general probabilistic']
7440,precision,0.0,recall,0.0,['data mining', 'k-means clustering', 'data privacy', 'disclosure of data', 'different sites', 'clustering when different', 'sharing of data', 'other sites', 'different attributes', 'mining projects']
48523,precision,0.1,recall,0.2,['base classifier', 'semi-supervised ensemble', 'ensemble method', 'data in ensemble', 'classification ensembles', 'semi-supervised learning', 'learning method', 'adaptive semi-supervised', 'methods an adaptive', 'unlabeled data']
9248967,precision,0.0,recall,0.0,['unsupervised feature', 'data matrix', 'unsupervised manner', 'object-feature matrix', 'two-stage algorithm', 'feature selection', 'column subset', 'so-called column', 'data analysis', 'topic of unsupervised']
4739043,precision,0.0,recall,0.0,['machine learning algorithms', 'learning algorithms', 'machine learning', 'new algorithm', 'other algorithms', 'vector machines', 'survival model', 'support vector', 'networks and support', 'survival data']
10257235,precision,0.0,recall,0.0,['learning repository', 'machine learning', 'tradeoff between privacy', 'privacy with utility', 'characteristics of privacy', 'privacy gains', 'modest privacy', 'privacy protection', 'uci machine', 'tradeoff in data']
9499,precision,0.0,recall,0.0,['co-clustering algorithms', 'clustering and co-clustering', 'bregman co-clustering', 'matrix approximation co-clustering', 'co-clustering approach', 'co-clustering framework', 'generalized co-clustering', 'information-theoretic co-clustering', 'approximation co-clustering', 'co-clustering and matrix']
429532,precision,0.1,recall,0.5,['maximal frequent subgraphs', 'subgraph mining', 'mining maximal frequent', 'subgraphs from graph', 'frequent subgraphs', 'mining algorithms', 'maximal subgraphs', 'mines all frequent', 'subgraphs from semi-structured', 'state-of-the-art subgraph']
11117574,precision,0.2,recall,0.5,['transfer metric learning', 'multi-task metric learning', 'learning task', 'transfer learning setting', 'metrics learned', 'transfer learning', 'learning applications', 'multi-task learning', 'learning by modeling', 'transfer metric']
1353138,precision,0.0,recall,0.0,['sampling algorithm', 'sequential sampling', 'general class', 'class of utility', 'utility criteria']
9315193,precision,0.0,recall,0.0,['real graphs', 'graphs low-rank', 'dynamic graphs', 'static graphs', 'time-evolving graphs', 'graph are essential', 'millions of nodes', 'sparse matrix', 'real network', 'thousands or millions']
3779321,precision,0.1,recall,0.16666666666666666,['background knowledge', 'networks as background', 'itemsets using bayesian', 'bayesian network', 'knowledge the paper', 'frequent itemsets', 'interestingness of frequent', 'absolute difference', 'minimum interestingness', 'method for pruning']
9962233,precision,0.0,recall,0.0,['coverage algorithm', 'coverage and personalization', 'coverage function', 'simple coverage', 'notion of coverage', 'personalization algorithms', 'ideal coverage', 'learning framework', 'online learning', 'no-regret algorithm']
3769914,precision,0.0,recall,0.0,['graphs where nodes', 'large attributed graphs', 'pattern matching', 'large graphs', 'author-publication graph', 'data graph', 'recent graph', 'graph indexing', 'graph x-ray', 'exact match']
10514814,precision,0.1,recall,0.25,['evaluation on forests', 'entire state', 'comparative evaluation', 'change detection', 'well-known change', 'new change', 'cover change', 'state of california', 'data mining techniques', 'study the study']
9690351,precision,0.1,recall,0.25,['user activity patterns', 'social networks', 'networks various', 'distributions of user', 'user content', 'sharing network', 'patterns of user', 'networks exhibits strong', 'user active', 'user posting behavior']
4978533,precision,0.0,recall,0.0,['learning system', 'classification algorithm', 'clinically deployable system', 'cad system', 'deployable system', 'system for lung', 'learning techniques', 'machine learning', 'learning research', 'cad in clinical']
4324571,precision,0.0,recall,0.0,['learning procedures', 'automated learning', 'function for interpretation', 'procedures lack interpretability', 'functions many', 'approach to interpretation', 'interpretation purposes', 'many automated', 'prediction function', 'box functions']
748573,precision,0.1,recall,0.5,['adversarial data mining', 'adversarial data', 'data records', 'sensitive data', 'preserving data', 'data mining', 'data entries', 'privacy preservation', 'mining privacy', 'data sets']
11080150,precision,0.1,recall,0.3333333333333333,['topic model inference', 'infer topic', 'model inference', 'inference method', 'topic model', 'methods for topic', 'inference techniques', 'classification-based inference', 'approximate inference', 'inference on streaming']
3680878,precision,0.0,recall,0.0,['system behavior', 'intrusion-detection systems', 'system measurements', 'user and system', 'intrusion-detection rates', 'normal behavior', 'high intrusion-detection', 'issue in intrusion-detection', 'low false-alarm rates', 'abnormal computer']
4697801,precision,0.0,recall,0.0,['multi-dimensional change detection', 'multi-dimensional change', 'multi-dimensional data', 'methods for multi-dimensional', 'distribution in multi-dimensional', 'detection for multi-dimensional', 'change of distribution', 'statistical change', 'baseline data set', 'test statistic']
687857,precision,0.5,recall,0.6666666666666666,['association rules', 'weighted association', 'mining of weighted', 'efficient mining']
