10464296,precision,0.1,recall,0.25,['wiki wikis', 'wiki data', 'wiki system', 'wiki architecture', 'popular wiki', 'centralized wiki', 'wiki software', 'current wiki', 'tolerant wiki', 'make wiki']
280273,precision,0,recall,0.0,[]
1168781,precision,0.1,recall,0.14285714285714285,['mobile applications', 'mobile phone', 'paper practices', 'phone camera', 'mobile computing', 'computing applications', 'cam applications', 'grassroots innovation', 'mobile software', 'phone computing']
3884003,precision,0.0,recall,0.0,['query cost', 'aggregation queries', 'client query', 'sub-query incoherency', 'continuous queries', 'incoherency bounds', 'specified incoherency', 'query planning', 'data aggregator', 'query execution']
10524156,precision,0.2,recall,0.4,['semantic-based mashup', 'api network', 'data api', 'mashup building', 'mashup navigation', 'interesting mashups', 'popular apis', 'navigation system', 'important role', 'sample network']
11034828,precision,0.125,recall,0.25,['useful insights', 'tag suggestion', 'suggestion techniques', 'collective settings', 'rsdc08 dataset', 'tag recurrence', 'social tagging', 'recurrence dynamics']
9900214,precision,0.0,recall,0.0,['usability related', 'related characteristics', 'search result', 'personalized search', 'exploration searches', 'several usability', 'web search', 'traditional search', 'search system', 'exploratory searches']
10795381,precision,0.1,recall,0.25,['facet hierarchies', 'faceted interfaces', 'facet generation', 'query-dependent faceted', 'individual facet', 'faceted retrieval', 'other faceted', 'user study', 'wikipedia articles', 'interface discovery']
1194809,precision,0.1,recall,0.16666666666666666,['qualitative improvement', 'user study', 'smartback prototype', 'user evaluation', 'specific user', 'navigation activities', 'back navigation', 'navigation session', 'common navigation', 'home settings']
611826,precision,0.0,recall,0.0,['fragment caching', 'great benefits', 'considerations such', 'page composition', 'important considerations', 'such content', 'resources such', 'client-side proxies', 'simple augmentation', 'important research']
13778833,precision,0.0,recall,0.0,['crawl accuracy', 'classification accuracy', 'harvest rate', 'system constructs', 'crawl scalability', 'several metrics', 'deployment study', 'after-school program', 'information portals', 'web use']
10599039,precision,0.1,recall,0.3333333333333333,['privacy preferences', 'privacy management', 'privacy settings', 'privacy policies', 'collective privacy', 'proof-of-concept application', 'rewards users', 'content sharing', 'other users', 'collaborative enforcement']
4499757,precision,0.0,recall,0.0,['learning methods', 'machine learning', 'different graphs', 'basic machine', 'new method', 'functional categories', 'web elements', 'web page', 'rank value', 'random walk']
506497,precision,0.1,recall,0.14285714285714285,['semantic topic', 'semantic community', 'topic descriptions', 'community discovery', 'community detection', 'semantic information', 'performance problems', 'email corpus', 'generative models', 'probabilistic models']
3606160,precision,0.0,recall,0.0,['data sources', 'dynamic data', 'data items', 'message overheads', 'web data', 'data aggregators', 'data needs', 'probabilistic approach', 'multiple sources', 'query results']
11227602,precision,0.0,recall,0.0,['classification accuracy', 'real-world data', 'link weights', 'user similarity', 'optimization procedure', 'relationship strengths', 'modeling relationship', 'relationship information', 'ascent optimization', 'link formation']
399111,precision,0.2,recall,0.18181818181818182,['dblp bibliography', 'engineering challenges', 'social networks', 'co-authorship network', 'important research', 'real-life coi', 'web applications', 'coi detection', 'scientific papers', 'semantic web']
4411833,precision,0.0,recall,0.0,['web pages', 'speed rendering', 'content-full page', 'pda screens', 'impaired users', 'same page', 'small cell', 'cell phone', 'small body', 'clean content-full']
13505677,precision,0.2,recall,0.4,['reinforcement learning', 'feature learning', 'node similarity', 'content-based similarities', 'information networks', 'computing node', 'popular algorithms', 'image-rich information', 'image retrieval', 'heterogeneous image-rich']
9324907,precision,0.1,recall,0.2,['different algorithm', 'previous algorithm', 'results quicklinks', 'quicklink selection', 'natural constraints', 'chosen quicklinks', 'click-through rates', 'selection problem', 'optimizaton problem', 'several webpages']
300908,precision,0.0,recall,0.0,['constraint extension', 'scalable vector', 'vector graphics']
13530223,precision,0.0,recall,0.0,['evaluation techniques', 'future research', 'further evaluation', 'euclidean-based distance', 'distance metric', 'bursty terms', 'state series', 'life events', 'potential correlations', 'novel representation']
4620314,precision,0.0,recall,0.0,['image classification', 'automatic image', 'automatic classification', 'web image', 'automatic web', 'image features', 'image categories', 'web page', 'classification method', 'classification accuracy']
9919962,precision,0.0,recall,0.0,['social networks', 'fundamental principles', 'social computing', 'online social', 'computing applications', 'surrounding social', 'high accuracy', 'social psychology', 'diverse range', 'signed links']
3781026,precision,0.0,recall,0.0,['new optimization', 'optimization method', 'new method', 'respective information', 'respective stocks', 'search queries', 'quality threshold', 'such queries', 'search systems', 'continuous search']
70733,precision,0.0,recall,0.0,['mobile systems', 'map adaptation']
5208196,precision,0.1,recall,0.3333333333333333,['search results', 'user profiles', 'higher-level user', 'search quality', 'search engine', 'msn rankings', 'improved search', 'rich user', 'privacy requirements', 'web search']
1021018,precision,0.0,recall,0.0,['users search', 'search interaction', 'interaction behavior', 'extreme user', 'web users', 'volunteer users', 'search behaviors', 'interaction styles', 'web-search interactions', 'interaction flow']
13061707,precision,0.1,recall,0.3333333333333333,['information credibility', 'twitter postings', 'microblog postings', 'measurable differences', 'microblogging service', 'automatic methods', 'significant number', 'way messages', 'recent sample', 'popular microblogging']
4339859,precision,0.0,recall,0.0,['sparsity problem', 'cf approach', 'centralized cf', 'cooperative agents', 'autonomous agents', 'decentralized cf', 'overlay network', 'p2p overlay', 'traditional centralized']
4606619,precision,0.1,recall,0.25,['ranking methods', 'ranking schemes', 'ranking techniques', 'query selectiveness', 'basic ranking', 'learning-based ranking', 'novel ranking', 'ranking results', 'search query', 'method isalso']
9899579,precision,0.1,recall,0.16666666666666666,['insecure javascript', 'javascript practices', 'insecure practices', 'measured websites', 'javascript code', 'web javascript', 'javascript dynamic', 'website developers', 'unique websites', 'javascript files']
254899,precision,0.0,recall,0.0,['application vulnerabilities', 'web applications', 'application security', 'securing web', 'application projects', 'application code', 'unknown vulnerabilities', 'exploitable vulnerabilities', 'static analysis', 'application bugs']
69736,precision,0.2,recall,0.3333333333333333,['ontology glue', 'ontology mapping', 'other ontology', 'web ontologies', 'different ontologies', 'matching process', 'constraint optimization', 'optimization technique', 'domain constraints', 'learning techniques']
9096332,precision,0.0,recall,0.0,['efficient algorithms', 'efficient similarity', 'previous algorithms', 'computing similarity', 'similarity values', 'page detection', 'detection problem', 'experimental results', 'candidate sizes', 'web page']
9228586,precision,0.0,recall,0.0,['baseline methods', 'new method', 'relational objects', 'learning task', 'learning problem', 'relation information', 'ranking tasks', 'new learning', 'optimization task', 'learning technology']
13061595,precision,0.2,recall,0.5,['unsupervised method', 'qualitative analysis', 'domain-independent entity', 'web search', 'large-scale domain-independent', 'search logs', 'entity extraction', 'pattern-based heuristics', 'statistical measures', 'data mining']
4478865,precision,0.0,recall,0.0,['comparative pages', 'comparative web', 'page level', 'comparative contents', 'experiment results', 'comparative information', 'web pages', 'cws system', 'web users', 'comparison needs']
650974,precision,0.0,recall,0.0,['such content', 'future measures', 'extraneous content', 'content delivery', 'content owners', 'sites users', 'public database', 'such mechanisms', 'users access', 'such sites']
10525233,precision,0.1,recall,0.25,['server side', 'mozilla-based browser', 'client side', 'apache extension', 'authentication protocol', 'internet draft', 'web applications', 'web authentication', 'many features', 'many recent']
341457,precision,0.1,recall,0.16666666666666666,['protocol constraints', 'consistency constraints', 'service interface', 'signature constraints', 'propositional constraints', 'temporal constraints', 'compatibility checking', 'web services', 'substitutivity checking', 'output values']
4335483,precision,0.1,recall,0.3333333333333333,['extensible schema', 'xml schema', 'schema components', 'schema information', 'schema documents', 'composite schemas', 'output formats', 'modular set', 'intermediate format', 'additional schema']
886716,precision,0.1,recall,0.2,['network latency', 'high query', 'query processing', 'query throughput', 'web data', 'high availability', 'high quality', 'scattered data', 'retrieval system', 'response time']
1084549,precision,0.1,recall,0.25,['stream video', 'stream playback', 'continuous stream', 'peer-to-peer patching', 'patching techniques', 'unicast service', 'vod service', 'multicast-based patching', 'scalable way', 'peer-to-peer approach']
10814222,precision,0.0,recall,0.0,['social network', 'network instances', 'network data', 'networks anonymization', 'dynamic network', 'privacy risks', 'network such', 'same network', 'privacy loss', 'privacy preserving']
54487,precision,0.0,recall,0.0,['ontologies modeling', 'ontology changes', 'well-known ontologies', 'many ontologies', 'new ontologies', 'account dependencies', 'current tools', 'aforementioned problems', 'well-focused units', 'same thing']
9098176,precision,0.1,recall,0.3333333333333333,['keyword queries', 'ranking compact', 'keyword proximity', 'input keywords', 'maximal clca', 'meaningful compact', 'answer keyword', 'compact connected', 'maximal cctrees', 'common ancestor']
1029161,precision,0.0,recall,0.0,['attribute names', 'reflectivity datasets', 'indexing structures', 'real datasets', 'new approach', 'hattribute name', 'high reflectivity', 'high precision', 'data extraction', 'low reflectivity']
4221270,precision,0.1,recall,0.25,['baseline systems', 'advertising keywords', 'web pages', 'potential keyword', 'new keywords', 'example pages', 'unseen pages', 'several baseline', 'term frequency', 'advertisement targeting']
6746528,precision,0.1,recall,0.16666666666666666,['answer characteristics', 'forum categories', 'user attributes', 'yahoo answers', 'particular answer', 'answer ratings', 'related categories', 'content characteristics', 'sharing forums', 'knowledge sharing']
598819,precision,0.0,recall,0.0,['access patterns', 'large access', 'site graph', 'content intervention', 'or\\/and site', 'graph-based representations', 'site maintainer', 'popular traversals', 'such information', 'traversal patterns']
259993,precision,0.0,recall,0.0,['execution service', 'management services', 'content dynamic', 'service branches', 'faulty services', 'dynamic web', 'information management', 'dynamic coordination', 'web content', 'dynamic parallelism']
9947418,precision,0.1,recall,0.25,['application components', 'web applications', 'webmail application', 'security review', 'web framework', 'application-specific security', 'privilege-separated components', 'reviewable application-specific', 'servlet framework', 'programming model']
3951262,precision,0.2,recall,0.5,['real-world data', 'data set', 'toy data', 'information retrieval', 'new metrics', 'information richness', 'topic coverage', 'ranking scheme', 'representative documents', 'affinity rank']
9605532,precision,0.1,recall,0.2,['opinion summaries', 'integrating opinions', 'user opinions', 'semi-supervised topic', 'topic models', 'political figure', 'different topics', 'interesting applications', 'multiple domains', 'integration problem']
9415986,precision,0.0,recall,0.0,['opinion evaluation', 'modeling opinion', 'review helpful', 'novel methods', 'following review', 'book reviews', 'same product', 'model consistent', 'amazon.com helpfulness', 'user populations']
9392629,precision,0.0,recall,0.0,['web activity', 'activity categories', 'personal information', 'web studies', 'personal space', 'information space', 'new category', 'stationary web', 'user activity', 'categories identical']
1833006,precision,0.1,recall,0.2,['heuristic methods', 'traditional heuristic', 'websphere environment', 'hill-climbing algorithm', 'brokerage application', 'application server', 'importance sampling', 'web application', 'hypercube sampling', 'enterprise applications']
4281337,precision,0.1,recall,0.16666666666666666,['categorization model', 'informative documents', 'text documents', 'web documents', 'text categorization', 'world wide', 'labeled document', 'wide web', 'classification models', 'model uncertainty']
4382315,precision,0.1,recall,0.25,['japanese universities', 'data sets', 'real data', 'search engines', 'focused crawler', 'anchor texts', 'decision tree', 'personalized search', 'unvisited urls', 'scalability problem']
11639816,precision,0.2,recall,0.2222222222222222,['session model', 'baseline model', 'taste model', 'other models', 'statistical models', 'lda model', 'graphical model', 'listening sessions', 'cross-session information', 'media user']
375779,precision,0.1,recall,0.14285714285714285,['svm models', 'good definitions', 'definition search', 'definition ranking', 'definitional excerpts', 'definition candidates', 'retrieval method', 'generic models', 'classification model', 'combined definition']
11638887,precision,0.1,recall,0.25,['results result', 'result diversity', 'random queries', 'query log', 'result diversification', 'search results', 'first page', 'expectation maximization', 'selective set', 'textual contents']
4400590,precision,0.0,recall,0.0,['colorblind users', 'efficient edge-services']
9638439,precision,0.0,recall,0.0,['production system', 'art production', 'suggestion system', 'preliminary experiments', 'bidterm suggestion', 'online advertising', 'large-scale bidterm', 'additional bidterms', 'bidterms consistent', 'ad clickability']
4358470,precision,0.125,recall,0.25,['data dissemination', 'replication constraints', 'transient nature', 'modeling data', 'explicit mechanisms', 'p2p databases', 'query algebra', 'xml p2p']
4295146,precision,0.4,recall,0.6666666666666666,['xml application', 'sample applications', 'xvm framework', 'application container', 'xvm components', 'xml-based applications', 'business applications', 'web-based applications', 'xml processing', 'several sample']
178204,precision,0.0,recall,0.0,['object architecture', 'services architecture', 'cluster architecture', 'edge service', 'service system', 'edge server', 'server system', 'object-based edge', 'application specific', 'tpc-w benchmark']
4311242,precision,0.1,recall,0.25,['web pages', 'proximity measures', 'above measures', 'bad web', 'web-specific application', 'disjoint anchors', 'connectivity structure', 'directed graph', 'different uses', 'arbitrary node']
10071923,precision,0.2,recall,0.5,['computation time', 'close-to-optimal results', 'response time', 'global constraints', 'experimental evaluation', 'global optimization', 'global qos', 'qos constraints', 'local constraints', 'qos requirements']
37588,precision,0.0,recall,0.0,['full-text index']
13064442,precision,0.2,recall,0.3333333333333333,['web resource', 'model parameters', 'authoritative web', 'versioned authoritative', 'tune set', 'decision model', 'syntactic complexity', 'indian textbooks', 'textbooks many', 'key concepts']
91574,precision,0.1,recall,0.125,['document text', 'web pages', 'web structure', 'target document', 'new methods', 'descriptive power', 'entropy loss', 'positive examples', 'previous research', 'information source']
11782911,precision,0.0,recall,0.0,['widely-adopted hashtags', 'hashtag spreads', 'first exposure', 'widely-used hashtags', 'structural differences', 'political hashtags', 'adoption dynamics', 'network structure', 'multiple exposures', 'different topics']
3713227,precision,0.1,recall,0.16666666666666666,['retrieval model', 'navigation-aided retrieval', 'retrieval paradigm', 'conventional retrieval', 'information retrieval', 'new retrieval', 'retrieval system', 'text\\/hypertext retrieval', 'navigationaided retrieval', 'retrieval users']
9450256,precision,0.1,recall,0.25,['client behavior', 'web application', 'asynchronous requests', 'client requests', 'control-flow analysis', 'real applications', 'static analysis', 'mimicry attacks', 'asynchronous communication', 'random asynchronous']
5935869,precision,0.0,recall,0.0,['topic models', 'topical communities', 'statistical topic', 'network regularization', 'bridges topic', 'network structure', 'mining problems', 'network analysis', 'text mining', 'graph-based regularizer']
11052867,precision,0.1,recall,0.3333333333333333,['data sources', 'source ranking', 'structured data', 'linked data', 'data principles', 'query results', 'web data', 'data summaries', 'conjunctive queries', 'data repository']
3763098,precision,0.1,recall,0.2,['available web', 'connectivity problems', 'service infrastructure', 'connectivity failures', 'web services', 'coordination service', 'clustering approach', 'network due', 'services due', 'network disconnections']
3604050,precision,0.1,recall,0.25,['error rates', 'low error', 'landmark stream', 'data streams', 'solution yields', 'stream windows', 'time requirements', 'comprehensive set', 'fraud detection', 'bloom filters']
1244480,precision,0.6666666666666666,recall,0.25,['efficient representation', 'internet applications', 'programming models']
4610235,precision,0.0,recall,0.0,['website topic', 'edge weights', 'topic hierarchy', 'weighted graph', 'real websites', 'weighted directed', 'promising results', 'directed graph', 'directed tree', 'spanning tree']
72036,precision,0.1,recall,0.25,['learning system', 'wrapper learning', 'wrapper-learning system', 'learning rate', 'management system', 'flexible learning', 'website wrappers', 'different representations', 'new domains', 'wrapper management']
14316716,precision,0.0,recall,0.0,['rewards such', 'attention rewards', 'total reward', 'quality content', 'monetary rewards', 'average quality', 'quality choices', 'high quality', 'possible quality', 'quality outcomes']
204586,precision,0.3,recall,0.21428571428571427,['redundant data', 'redundant transfers', 'index data', 'caching techniques', 'web caching', 'traditional web', 'same data', 'new data', 'resource modification', 'old data']
554346,precision,0.3,recall,0.42857142857142855,['domain characteristics', 'static features', 'static ranking', 'beyond pagerank', 'web pages', 'other static', 'anchor text', 'web community', 'learning algorithm', 'link structure']
13060588,precision,0.2,recall,0.5,['trustworthy sources', 'deep-web-scale integration', 'sourcerank selects', 'integration system', 'source selection', 'web sources', 'effective source', 'popularity awareness', 'comparison shopping', 'significant step']
10565631,precision,0.1,recall,0.25,['marvin platform', 'clustering algorithm', 'data distribution', 'reasoning methods', 'rdfs closure', 'data items', 'computation time', 'real-world datasets', 'data skew', 'different datasets']
9589313,precision,0.0,recall,0.0,['automated attacks', 'theft attacks', 'first attack', 'potential attacker', 'cloning attack', 'networking sites', 'advanced attack', 'user profiles', 'user information', 'personal user']
4266814,precision,0.3,recall,0.75,['network traffic', 'experimental results', 'interest-based model', 'information retrieval', 'search technique', 'shortcut-based search', 'efficient search', 'short-range links', 'peer-to-peer information', 'semantic overlay']
634472,precision,0.1,recall,0.25,['knowledge base', 'owl fa', 'base satisfiability', 'fa semantics', 'metamodeling architecture', 'satisfiability problem', 'metamodeling extension', 'owl dl', 'contextual semantics', 'hilog semantics']
4358143,precision,0.1,recall,0.25,['normalized pagerank', 'graphs pagerank', 'pagerank scores', 'pagerank measure', 'standard pagerank', 'computable normalization', 'computed importance', 'importance scores', 'importance ranking', 'link-based importance']
4343151,precision,0.1,recall,0.3333333333333333,['user specified', 'specified query', 'changeless periods', 'consecutive page', 'page versions', 'past pages', 'time line', 'past web', 'web resources', 'multiple past']
13534577,precision,0.3,recall,0.75,['correlation coefficient', 'trend visualisation', 'crosslanguage blog', 'visualisation system', 'trend analysis', 'article corpus', 'blog post', 'blog mining', 'reference corpus', 'high correlation']
6713423,precision,0.1,recall,0.25,['experimental evaluation', 'space efficiency', 'efficient reachability', 'graph connectivities', 'various kinds', 'incremental maintenance', 'previous work', 'graphs recent', 'main reason', 'maintenance algorithms']
10901561,precision,0.0,recall,0.0,['peculiar characteristics', 'data aggregation', 'consolidated entity', 'embeddable data', 'data mashups', 'entity descriptions', 'external services', 'ontology consolidation', 'web indexing', 'holistic approach']
4614551,precision,0.0,recall,0.0,['k-means algorithm', 'future work', 'classic algorithm', 'vector model', 'positive results', 'web documents', 'cluster web', 'web directories', 'symbolic objects', 'retrieval performance']
1008874,precision,0.0,recall,0.0,['network topology', 'response interactions', 'random network', 'network application', 'world network', 'query response', 'user communities', 'model users', 'learning scheme', 'shared interests']
5664663,precision,0.0,recall,0.0,['search queries', 'queries local', 'distinctive queries', 'query logs', 'engine queries', 'general domain', 'complete yahoo', 'spatial variation', 'same general', 'local interest']
4469495,precision,0.0,recall,0.0,['result pages', 'search result', 'web pages', 'result web', 'experimental result', 'copyright infringement', 'engine api', 'infringement web', 'epci extracts', 'high ranking']
43917,precision,0.0,recall,0.0,['edutella query', 'edutella network', 'edutella peers', 'edutella common', 'current edutella', 'project edutella', 'edutella aware', 'metadata infrastructure', 'query service', 'rdf metadata']
13062121,precision,0.3,recall,0.5,['object coreference', 'object uri', 'coreference resolution', 'coreferent uris', 'property combinations', 'semantically coreferent', 'self-training approach', 'same object', 'coreferent ones', 'discriminative property-value']
983936,precision,0.1,recall,0.1111111111111111,['advertising system', 'engine advertising', 'new ads', 'right ads', 'click-through rate', 'click-though rate', 'search engine', 'user satisfaction', 'strong impact', 'other means']
1708355,precision,0.25,recall,0.14285714285714285,['service surrogates', 'portable channel', 'channel representation', 'full service']
3917596,precision,0.0,recall,0.0,['indexing overhead', 'popularity statistics', 'statistics such', 'page contents', 'web pages', 'similar content', 'web server', 'different urls', 'url requests', 'same page']
7827690,precision,0.0,recall,0.0,['month snapshot', 'novel method', 'simple method', 'user-video graph', 'preference information', 'view graph', 'video repository', 'video suggestion', 'personalized video', 'live data']
